,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
511,Ryu Can Do It,spotify:track:4R7hWmTQdmUnAvmWvVbjBY,Ryu Can Do It,spotify:album:4V31FoqSSVK3N3dNvCLsGU,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2014-05-28,7,229605
512,Beep Beep,spotify:track:3kkSLkDByhZMcuJBfb5RFx,Beep Beep,spotify:album:1Nt98j05vd469I0mbH67GS,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2014-02-17,37,208718
513,KEY OF HEART,spotify:track:5pj8l00eZ53WMP3lu6xdxh,KEY OF HEART / DOTCH,spotify:album:5AsBjRtNHSttIpuwBM5snw,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2006-08-09,14,299966
514,Dream,spotify:track:3JBnDOUd18QKjDqSYuOfpm,Dream,spotify:album:7ciJtZ2tYXhKsndQ7bf7Vw,Suzy,spotify:artist:4U80LJd8sG6U9YTFP5izka,2016-01-07,58,222415
515,Not Only You But Spring,spotify:track:0RMZC98jOJ3XL0RB3OVpdj,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,14,227773
516,Because I Don't Know How to Love,spotify:track:2dgyudnDbktbGdL0G5F8ec,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,27,340413
517,Fighter,spotify:track:2dBHdjWalG33aCj1WCDi9R,THE CLAN pt.2 <GUILTY>,spotify:album:2aYSiytcrXyVj6ADo6Z7Cl,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2016-10-04,45,218836
518,Without U - Explorer Mix,spotify:track:4V5c5dPuTo3Z7S2JVVigRH,Don`t Stop Can`t Stop,spotify:album:6pVbeWyYFE6vf0Q2rhpkLA,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2010-04-20,5,240946
519,I do me - Hwa sa Solo,spotify:track:76k1vldl8NH0fkU02Lqslf,Hello,spotify:album:6ObdXGOYYKiEdpAtK9xCen,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2014-06-18,30,187835
520,Love Is...,spotify:track:697NWAqobtZW9FFvwc8JuT,Can't Stop,spotify:album:1FezVdVT78L4wviMeDX7tn,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2014-02-24,29,237827
521,Oasis,spotify:track:1oKPtmfvm288su9iOJ4oJn,Beast Is The B2ST,spotify:album:3Bcq6nkfF1qUlHTFK9v3Je,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2009-10-14,29,227693
522,Refresh,spotify:track:2puaMDKcQsJELzXol71uKF,FOR THE LOVE OF KOREA,spotify:album:09recFFwFAnEhEegfd1DAA,ZICO,spotify:artist:4XpUIb8uuNlIWVKmgKZXC0,2020-04-23,44,152746
523,For KISS Me,spotify:track:43MdGQNAkdtGKbyV164fSD,For KISS Me,spotify:album:5hFKWhPn9M0BtjYegy8Q2e,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-12-22,5,241005
524,Last One,spotify:track:7g9zSCET9D2kngltqD0xti,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,12,230920
525,Blue Stars,spotify:track:2vbyGhtSDlHMb7UDqwBntB,RE-CODE,spotify:album:6LKHdbZ7TNMnLX4pI1jeF2,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2020-11-17,41,213960
526,離さなければ…,spotify:track:4Ng6f0jcnzVtxPjh3fF2cN,Hey Yah (Type B),spotify:album:5CuoCOVjS4dZ0BRACsgNDe,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2016-11-16,30,212613
527,JoJo,spotify:track:4eIio2I0jXuzvQaoYQZWPT,"2009, Year Of Us - The Third Mini Album",spotify:album:5AH7uBaxp7ojNCvImOeZvC,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-10-19,36,219053
528,Like A Crystal,spotify:track:4UTuKee7sNMirFNlW7LX8l,Thriller,spotify:album:5gUUDM4y3rk2Xohgc2HYtr,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2013-09-09,24,190406
529,The Tree,spotify:track:3uP6aum0tVEI2MtgDm0nQJ,"'The Unexpected Meeting', Pt. 8",spotify:album:7qvHH54l4h78z7dEIXNYGt,Yang Hee Eun,spotify:artist:0BD74hBusWzcPz44wFskYb,2017-03-15,31,222224
530,Wake Me Up - Instrumental,spotify:track:2JRpDTA8mXIW7rVhST3sot,Wake Me Up,spotify:album:6IAy5NUKOpoJ3RHC9snSmI,TWICE,spotify:artist:7n2Ycct7Beij7Dj7meI4X0,2018-05-16,24,211760
531,a little bit,spotify:track:1AugJS9DbZ1mnBrYLpZtDL,Pink Funky,spotify:album:2xU277e7XGYbx4Hed1x3rA,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2015-06-19,34,229490
532,Cave Me In - Raiden Remix,spotify:track:1pgdHRMWVZDE431zgChZ9r,Cave Me In (Raiden Remix),spotify:album:4AXBwqPs2MItmdv2oHHAtt,Gallant,spotify:artist:7wFDo161xYdeaiLz3KIHoM,2017-09-22,28,221536
533,First Winter (Inst.),spotify:track:2eKMGdNO0olW11K4x36WHL,First Winter,spotify:album:7Kudn82wLhfFfxLVhi9VhA,Sung Si Kyung,spotify:artist:7jFUYMpMUBDL4JQtMZ5ilc,2019-12-09,19,240840
534,사랑이 멈출 때,spotify:track:46Yhp3t75FBKvQxKbco4zA,DORADORA,spotify:album:5uppLPLH6UkXptmSgZ4ZAz,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2012-04-25,9,256156
535,THE CHRISTMAS SONG,spotify:track:0WvwE54ro4NgvIcVCl08e8,Merry-Chri,spotify:album:4oqQrLd2zP701hWtcGx0Vr,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2004-12-01,5,310626
536,1°,spotify:track:6y6ahMwoZniXQNurGMT296,SPINNING TOP : BETWEEN SECURITY & INSECURITY,spotify:album:6OIEYHaYTSPpDQRz2coN1o,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-05-20,49,194594
537,Winter Rose,spotify:track:5yixz3SOHDkvj3HHlpRbT3,Winter (Winter Rose / Duet - winter ver. -),spotify:album:1TWNgJOIm0whNZP0Np3dak,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2011-11-30,24,286066
538,PRAY,spotify:track:1yWd5r0QK4XslQ4tX3TcR6,Call My Name,spotify:album:76B3bEVEuCnZTkwhOXdjmg,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2019-11-04,50,227369
539,Oh Ma Baby,spotify:track:27vEqY0DyEDGXVFIb66kuL,Always,spotify:album:4T1fv3gIYifquPf9dRhJei,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2007-08-16,23,231480
540,Find a Light,spotify:track:2RCtmuheLvcszhE3vX34uD,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,16,280239
541,공간,spotify:track:0RhDnRkFdSFyqgMNfEmCsr,Hi Ya Ya 여름날,spotify:album:75D7tsP1Lv8FIkTDHqgR2H,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2005-06-20,8,59093
542,Ther is No Time,spotify:track:7wT9tb7APcgry0mQUBE2PY,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,22,216280
543,Holding Back The Tears - Instrumental,spotify:track:0s9dK3Pgoon3LENJuPPejd,Vacation (Original Sound Track),spotify:album:0a4wkWvQithhzP7L9K3VuJ,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2006-07-28,7,230106
544,When I Was Your Man,spotify:track:2bYyhlBNxTHViZismvRR2X,Thriller,spotify:album:5gUUDM4y3rk2Xohgc2HYtr,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2013-09-09,30,226873
545,Friendship,spotify:track:2kBsnff5bPzZ4ZrO5XV77k,Japan Special Album Vol.1,spotify:album:69HCDHFtTqiCAg8qen5YC6,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-04-14,6,263304
546,Miss You,spotify:track:0Oubp4GDNpxT2voJVKDhlC,Higher (CHANSUNG Version),spotify:album:4GbywwI9LMOWkZhIMqQn0A,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,12,245040
547,Freakin Shoes,spotify:track:4Fd76k3J2Tu0CakC27A3td,Pink Funky,spotify:album:2xU277e7XGYbx4Hed1x3rA,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2015-06-19,30,179686
548,Hey Yah,spotify:track:5nmwRYkPaFfi6iBQEBZc4h,Hey Yah (Type B),spotify:album:5CuoCOVjS4dZ0BRACsgNDe,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2016-11-16,23,239360
549,Catch Me,spotify:track:3fEDbgZHr2O93SHZiF9NYw,Thriller,spotify:album:5gUUDM4y3rk2Xohgc2HYtr,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2013-09-09,19,214909
550,Let Her Go,spotify:track:4dmXE1AymOsmLS10LPvcTt,FIVE TREASURE BOX (4),spotify:album:7CMhfAlLu8ePK5NsZMNiPC,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2012-09-10,12,224365
551,Lady,spotify:track:54cRqnAD28fGviPChP9TvD,PRESENT,spotify:album:5g3gHqqV7Z15in7Fv1QhQ0,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2013-11-26,17,197865
552,MEGA STEP,spotify:track:1OVMtAOf83LFWrlyv3DZ9a,Merry-Chri,spotify:album:4oqQrLd2zP701hWtcGx0Vr,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2004-12-01,8,271466
553,Queen,spotify:track:6RikqnZEtACiF2w12v0u51,THE CLAN pt.2 <GUILTY>,spotify:album:2aYSiytcrXyVj6ADo6Z7Cl,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2016-10-04,40,192659
554,"Try Again, Smile Again",spotify:track:2b1htJBxqsiWQHCQigi0Ly,FIRST STEP +1 THANK YOU,spotify:album:5zfHQPGbNHSWsX4NbUvIPH,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2011-04-26,19,235520
555,Mr-Ambiguous,spotify:track:0j5vNjUquRktzFqZexjADt,Hello,spotify:album:6ObdXGOYYKiEdpAtK9xCen,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2014-06-18,52,221488
556,Perfect Girl,spotify:track:4VD0mnNOAgjVxXf8lFRKxr,RUSH,spotify:album:0ESTAnvX2zjMBxzesNAiR7,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-09-07,34,219665
557,Rule the World - Instrumental,spotify:track:36YCJXu4z0YvQcSToG8u8n,Rule the World,spotify:album:6HHd0J8ngQCaqTIJ4Nh6iN,TheFatRat,spotify:artist:3OKg7YbOIatODzkRIbLJR4,2020-09-04,37,181323
558,Rain,spotify:track:5BORybllcNNjapY2shRHy1,Rain,spotify:album:3p0UBB3OZJ9RLb6ecdu2dk,SOYOU,spotify:artist:3b4kLCI0ZJW47TFsNRqgCb,2017-02-14,47,226009
559,We Can Fly,spotify:track:0ieIMW7HTWDM3lEe5rc6Bh,We Can Fly,spotify:album:0oxi4BrOrM7neWUrI5GLtC,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2009-06-10,3,217413
560,Play It Cool,spotify:track:0psvWngZ5s1fpVTU8Lgc0x,Play It Cool,spotify:album:6iSkiwbsPoQTNCb4SEdX2i,Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,2019-03-22,44,169812
561,HIGHER (Instrumental),spotify:track:1oSHHMYJ4X3EniYt3jOiUE,Higher (TAECYEON Version),spotify:album:1zrdRu4jR0iI3E7PgvkQNW,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,0,185386
562,Stars,spotify:track:3d37CTNveybj3sbZ2Ap56J,Japan Special Album Vol.1,spotify:album:69HCDHFtTqiCAg8qen5YC6,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-04-14,9,275064
563,Love Should Go On,spotify:track:3rEsrrCCljCmzhhTsdg8p4,Replay - The First Mini Album,spotify:album:2zarKiOQYtJ9PGWxYxUOk5,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2008-05-22,27,191386
564,Meet Girl (Shower),spotify:track:6l43Bd3dm6h55CbLdDWeSw,Double Date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-10-26,6,253056
565,Don't Stop Can't Stop,spotify:track:1QKZf7pbYdx4PWX9bC1Eqm,Don`t Stop Can`t Stop,spotify:album:6pVbeWyYFE6vf0Q2rhpkLA,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2010-04-20,14,249093
566,AHH OOP! - Instrumental,spotify:track:0bBnYF1zdZXG2mpmL6lqj5,AHH OOP!,spotify:album:58vVP0BDpm6wDxvHK8OW9z,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2015-04-02,15,201699
567,Thunder,spotify:track:0EsQyEHeCGHvz3vRpwcPCG,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,27,216453
568,너 하나만 One And Only You,spotify:track:261LXApprrMeuczNAGqjav,Eyes On You,spotify:album:5aCJKuo69SGbveapvkSYMW,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-03-12,47,200540
569,Juliette,spotify:track:6RgCQuMSvdZJW2Irj44QHK,ROMEO - The Second Mini Album,spotify:album:16atzZZUKzxdfcLUxh1J4N,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-05-25,40,207266
570,Shingeki no Boudan - Japanese Ver.,spotify:track:2ysIgQwwy1dciVCG1sBrNy,No More Dream (Japanese Ver.),spotify:album:5x3pRdlUUVG0eHAMDkW39a,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2014-06-04,30,247120
571,I Hope,spotify:track:5XuGyBKKFrCoz4iwvm7k7s,Cross & Change (3),spotify:album:16umVrTmaWQUL3uXJ8FfG4,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-07-16,15,229176
572,I Hope,spotify:track:2FzOsU8Zt44X8UqUcUNfTr,Cross & Change (3),spotify:album:16umVrTmaWQUL3uXJ8FfG4,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-07-16,42,230400
573,Will you go out with me Instrumental,spotify:track:116uuqRB1eIZ7uIRJRHdQ9,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,11,190453
574,April,spotify:track:1NWqRcwK9H1Ow91A2yOGAX,YOLO,spotify:album:3ftTxlybHp0Qo2065V1RAg,KIM YON JA,spotify:artist:53B7GJTtZOCDQD8d8kxKox,2017-04-19,18,241133
575,FT Island,spotify:track:7DBd80rYn1OmbnwGPKJG1O,Japan Special Album Vol.1,spotify:album:69HCDHFtTqiCAg8qen5YC6,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-04-14,5,230856
576,I'm Going to Have You,spotify:track:4RlGmsjrtWE4Eb3RvuZ3J9,Return,spotify:album:4xmzNUdwf9Fi0gJOQrOK70,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2011-05-24,17,190040
577,Yes,spotify:track:06qnzn1pBpVP5fL8CIVeo2,FIRST STEP +1 THANK YOU,spotify:album:5zfHQPGbNHSWsX4NbUvIPH,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2011-04-26,13,215118
578,봄인가 봐 Spring Love - Instrumental,spotify:track:5WcydSUFP77pMGUBBg5obO,봄인가 봐 Spring Love - SM STATION,spotify:album:1DzMyEZcFmD72jdkp4O73D,WENDY,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,2016-03-04,20,198749
579,Only One Person,spotify:track:0vwZuwtSnRQyzQoIaibCJB,The Refreshment (Special Album),spotify:album:2A4iUxyqNZxjtDRB4UfB9G,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-12-03,9,256466
580,In Time,spotify:track:6gqUM7giZpBFhG794eZeGu,RE-CODE,spotify:album:6LKHdbZ7TNMnLX4pI1jeF2,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2020-11-17,41,199160
581,Play It Cool - Quintino Remix,spotify:track:7dYRJd3SV1cCPwsONYn9cN,Play It Cool (Quintino Remix),spotify:album:1cxwwNxth2A9H4vHBbn97D,Steve Aoki,spotify:artist:77AiFEVeAVj2ORpC85QVJs,2019-05-24,21,279375
582,너희들 것이니까,spotify:track:5MCqw95TJVepDP9wRE3CNU,Hi Ya Ya 여름날,spotify:album:75D7tsP1Lv8FIkTDHqgR2H,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2005-06-20,15,189026
583,HOME RUN,spotify:track:1vPSrs2DSjDUjqCaGBhCNF,HOME RUN,spotify:album:6wc7cl1ITpbVKUQzxsRcng,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2016-04-12,46,188119
584,First Winter,spotify:track:5eWw4OyW26hL51XFSTkTPg,First Winter,spotify:album:7Kudn82wLhfFfxLVhi9VhA,Sung Si Kyung,spotify:artist:7jFUYMpMUBDL4JQtMZ5ilc,2019-12-09,47,240853
585,Bad Drive,spotify:track:3kfWHiQmHwest5GNMVkWQ7,Sweet Impact,spotify:album:1bd3xgKlZKIVz06BeZaz4n,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2007-04-25,14,207253
586,Mine,spotify:track:4JlQgKr14Zsa4fKKIMKTvr,Just right,spotify:album:4159syQKTGC1JSJN4xBScv,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2015-07-13,33,230445
587,Paradise,spotify:track:0xCsM9ERXGW6Yhioet5ZBb,Paradise,spotify:album:5nLNChEe5uX5HO6pH4gPLS,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2017-08-23,17,253853
588,Come Back Home,spotify:track:4nwka1iX4tB0vykphXa9ae,Come Back Home,spotify:album:2msyRxjwkgjrWi97vGRGGW,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2017-07-04,58,244587
589,Intro - Stand Up,spotify:track:4bfKZmzdoP3mJdAYZ8tqw7,Stand Up,spotify:album:0NB6IIwQeRDzNFCU22LQto,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2008-08-08,20,97293
590,Ft Island,spotify:track:7vaMjEFyhojnMSzuygnJ5Z,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,13,228533
591,Shadow,spotify:track:0VsdZy1PL9o0MWgzTCzTaX,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,18,212268
592,Reo Reo,spotify:track:33rIlZ2tgLPQdxTqdGfZvu,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,12,209133
593,You and I,spotify:track:5ud48JbXqzqPuAS0Z2kFNa,Jump Up,spotify:album:1VUYlrA1ZIGsmIGPsiwK2C,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2009-02-11,11,241840
594,They Tell Me to stop,spotify:track:5D7tYxHLaIhsxmxxAE4yMG,Cheerful Sensibility (1),spotify:album:6CLke5r6LqAyM8Vno1Xfjk,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-06-08,14,260453
595,I Don't Understand,spotify:track:0zs58tmSn7sHRr330bbNhy,Hot Issue,spotify:album:4qpzzLtl5ksEnhryRUrNQC,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2007-11-22,21,245986
596,DANCING IN THE RAIN,spotify:track:3B2bx21FWIzpSjvsQvMnr0,NO MERCY,spotify:album:5pJgARNos9xWj7yt0aTH5l,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2012-07-19,24,230400
597,Intro,spotify:track:3yLVx32MV8YeDe2HMvH90Q,I WILL,spotify:album:7oDeUhWPlVzjSOJYDvbD33,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2015-03-23,11,51133
598,Gone Bad,spotify:track:5XaKlbCu1SK1M83wOccc3X,RUSH,spotify:album:0ESTAnvX2zjMBxzesNAiR7,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2015-09-07,38,222374
599,Fade Out,spotify:track:1MuBO7HCcOO0rlu0jDmvCm,FTISLAND 6TH MINI ALBUM [WHAT IF],spotify:album:4N00gy5kO6REHncs2vxt2n,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2018-07-26,24,184788
600,The Name (ONEW),spotify:track:6OA0dw9hMowClxyDThmAAJ,"2009, Year Of Us - The Third Mini Album",spotify:album:5AH7uBaxp7ojNCvImOeZvC,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-10-19,30,274106
601,여보세요 Hello,spotify:track:7ns2KiFCA3Yatvi1jLHcB2,Got It?,spotify:album:7E3W9C5Ac3RKnFpKErEgGD,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2014-01-20,33,216817
602,76-70=♡ (feat. Realslow),spotify:track:1x32HEVXenqNs7O5gpP0F1,Only Diva,spotify:album:74OewP8N2dDXLOVfUfo9Fx,Diva,spotify:artist:0CI6MkDddUbiuI8T7V5ZcF,2005-08-29,0,256364
603,난 니가 좋아 I Like You,spotify:track:4w5xK5HwkJyqzlnK9kqaIB,Got It?,spotify:album:7E3W9C5Ac3RKnFpKErEgGD,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2014-01-20,46,203358
604,AHH OOP!,spotify:track:2ienKIg52s7igXfaHJRuoY,AHH OOP!,spotify:album:58vVP0BDpm6wDxvHK8OW9z,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2015-04-02,44,201699
605,지금처럼,spotify:track:32ZmDzIYUQvHGG6nslDtwT,Hi Ya Ya 여름날,spotify:album:75D7tsP1Lv8FIkTDHqgR2H,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2005-06-20,14,190213
606,Siren,spotify:track:3ieuQmvSLeRQWrVxOGkI6O,THE MOOD,spotify:album:7naaXVYcRoLfGsBfWKXrBz,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2013-11-18,10,212463
607,precious,spotify:track:6IfmlOVs446StJXAfTocOl,be with you.,spotify:album:561q2Kz7ILaSUTNccfjV0m,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2008-02-20,6,310373
608,So many girls (Instrumental),spotify:track:5hLTCDRHb1z1gpNZWmftgz,Higher (JUNHO Version),spotify:album:5CJhmNh45yPfi4kTYLHnSR,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,1,210480
609,MY SWAGGER (Instrumental),spotify:track:7s2IjjfPvO23t9CUHMbzQm,MY SWAGGER,spotify:album:17wcTgCSx5LrL3L64IYIFz,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2017-05-24,10,185906
610,Hello Love,spotify:track:6OiFrVNssOLDk9PDyWRrbz,"Drinking Solo (Original Television Soundtrack), Pt. 3",spotify:album:38w9LDxuuUIkEHNsEf90uF,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2016-09-26,28,179197
611,So many girls,spotify:track:7AXdRuv1bRh2wyAZqaW4AL,Higher (JUNHO Version),spotify:album:5CJhmNh45yPfi4kTYLHnSR,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,12,212866
612,HOT SUMMER NIGHTS,spotify:track:3mUT6JYcWWNQlWt9knySpQ,OH MY GIRL,spotify:album:5spcvaZ483tuA3PDwRDTeH,OH MY GIRL,spotify:artist:2019zR22qK2RBvCqtudBaI,2015-04-20,25,197225
613,I'm Happy,spotify:track:3Ak2kzrf6d1noKewS1HD4d,The Refreshment (Special Album),spotify:album:2A4iUxyqNZxjtDRB4UfB9G,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2007-12-03,6,225480
614,Try Again,spotify:track:57OeFZfo9dML2jwkMImUus,THANKS TO,spotify:album:38ZDY8JrXknqQ85paMmnJo,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2013-09-23,13,190229
615,These Nights,spotify:track:2n0oy8RGDpy6WGcLImTteI,These Nights,spotify:album:2ZHGnhsomLmLezueESi9ou,88rising,spotify:artist:1AhjOkOLkbHUfcHDSErXQs,2019-10-03,47,223006
616,Maybe you are (Instrumental),spotify:track:0F0APDO8GFze7BhIpyakol,Higher (NICHKHUN Version),spotify:album:4srf2PYEu7M7tSze1hAikA,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2015-10-21,1,187840
617,Y.O.U. (Year Of Us),spotify:track:0Tobkwkbgb8iZFt1zfnPby,"2009, Year Of Us - The Third Mini Album",spotify:album:5AH7uBaxp7ojNCvImOeZvC,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2009-10-19,30,226960
618,エアポートで待ち合わせ,spotify:track:64Wmk0WptoRNqATXvsuF4P,FLY,spotify:album:4XVKg9FU5E1yF61g9zGPrl,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2014-12-03,6,224826
619,QUINCY,spotify:track:4LXbuftcWbbdFpSt27xTIz,QUINCY/コノヨノシルシ,spotify:album:0XhhAtriJu3QH3NVayKxj9,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2004-09-01,18,228333
620,Haru Haru,spotify:track:1L4d2lafz1odpIMe8va21X,Stand Up,spotify:album:0NB6IIwQeRDzNFCU22LQto,BIGBANG,spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX,2008-08-08,57,256359
621,INTRO Intro,spotify:track:1oTX76JV4amKdor1RT4te2,Conti Ukiss,spotify:album:0mrwLEYxbFldyF6q6vFtYE,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2009-11-06,0,66852
622,Thank You,spotify:track:0gKkkQIDxLOFYVrIe6TL3x,FIRST STEP (1),spotify:album:4Ty85EGCANvI9RdAM4oy4J,CNBLUE,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2011-03-21,21,323761
623,"Crazily, Only You",spotify:track:2siWNOl9CFA56ssdr3iTN2,Beautiful Journey,spotify:album:65PL4urQ3Ug3dsfXKoIvW0,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2010-08-25,11,230592
