,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
23615,"Love U, Hate U (Feat. 방탄소년단)",spotify:track:2GAqePxIWf5BXTQ28Xp0Vu,Saint O'clock,spotify:album:7j5JYWjUR6kqMWJdHaSI6b,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2010-10-26,27,194298
23617,At Times,spotify:track:3wkiUl3CWGO9PyfC8f55e9,Grown,spotify:album:0HhaE378Rzu41KxC6A9u55,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2013,14,273560
23618,키스는 다음에,spotify:track:3DGKXLtVjawKFweymvHn84,YeoJin,spotify:album:7j4J6jWNmKjzpiWxPEdEcS,LOONA,spotify:artist:52zMTJCKluDlFwMQWmccY7,2017-01-16,52,199754
23619,Haven,spotify:track:7EMFLHNx0hz82fKurCnQvo,GO LIVE,spotify:album:0UNe68TUKuA57Xo0QrHliu,Stray Kids,spotify:artist:2dIgFjalVxs4ThymZ67YCE,2020-06-17,31,199671
23620,Reflection,spotify:track:4Eqo5hcqVnaAfL4J4W5Jjl,Wings,spotify:album:17FnTn4P3Bkyf6mbNQDhhy,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2016-10-10,57,233917
23621,Nobody,spotify:track:6dtoT9yKWUlnL6GgBm0sFu,2 Different Tears,spotify:album:1YVgd0LfWAipxQOgT9yor0,Wonder Girls,spotify:artist:3Cv2vi3WTl8VZOTdrBkKdM,2010-05-16,42,214773
23623,A Supplementary Story: You Never Walk Alone,spotify:track:7sese9JnyjwwgscEp2aGP2,You Never Walk Alone,spotify:album:5liZcQeYT5zHkwdZbtRa3M,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2017-02-13,40,156053
23624,Think About You,spotify:track:1yhCvY8JZPspkBeexWtrhu,Starry Night - The 2nd Mini Album,spotify:album:0CUa2QjWUmQ65ayWwHoa4W,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2019-12-11,32,193626
23625,I LOVE YOU,spotify:track:1JL0TVbkCaJM4d5n1ReWDN,I LOVE YOU,spotify:album:4Xelcl21FrhHC7c4p3pMxj,2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2012-07-05,32,237346
23626,ご機嫌サヨナラ,spotify:track:2BFbqEr1ecyGdvknPPwQu6,好きと言わせたい (Special Edition),spotify:album:1YGlVOahqjMxHElBeoLAHY,IZ*ONE,spotify:artist:5r1tUTxVSgvBHnoDuDODPH,2019-02-15,36,262253
23627,Electricity,spotify:track:31oW42WpfyMWirhfmKL5CG,Hands Up - JAPAN SPECIAL EDITION,spotify:album:4rbzHKe7sH6ypQKnz7l4Ah,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2011-08-17,10,230306
23628,Beautiful Girl,spotify:track:030PZ4HC56uoSntTPomjy7,ROMAN,spotify:album:4UYktbMekvR3lyX6uHqHLU,TEEN TOP,spotify:artist:3offPqpKAKmpQkIdWnjzkc,2011-07-26,20,232071
23630,Butterfly (2018 PyeongChang Winter Olympics Special),spotify:track:4ABCvmGgfXwrBziP21xJ31,Lucky,spotify:album:6sky0eX7g7zrikM2zPqf7h,Weki Meki,spotify:artist:5LWkv2hDbDwZL3zNwZYNPx,2018-02-21,24,227285
23631,Artificial Love,spotify:track:7JsdxIrUXhCJUCaX2ZhSNl,EX'ACT - The 3rd Album,spotify:album:5Cckx6G2aRR4aZBV6eIYdc,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2016-06-09,52,245772
23632,Beautiful,spotify:track:6sndQ8TtunHyJsPy89hLdP,New Challenge,spotify:album:7to9h7fVE0VSyks3yz8kUA,INFINITE,spotify:artist:1bkpTEmumLC3xc7HgMsttU,2013-03-21,21,208800
23636,녹,spotify:track:5lkjjIxrlk5MoSBleQcvO3,BLAQ Style (3D Edition Version),spotify:album:4DJLmLRFfzwzm9boS9jK2m,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2011-02-22,5,234515
23637,Honto ni Suki Datta,spotify:track:7zwnFD6fKiM8cuD71JHUmw,Ss501 (Standard Edition),spotify:album:3sqAmRZUvZf98nd7R1Qlpn,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2007,6,290973
23640,Rainforest Tortoise,spotify:track:0xfHn1Y20a4bSrDNSBXAtU,Collage,spotify:album:39afBzMTtVG2JfhDBcdixX,Chris Klaxton,spotify:artist:0sEf04eJXHLmx8DwPAPUge,2020-03-30,0,291674
23641,Angel,spotify:track:6LIe6PrMsIiyeuGYAd77fC,Memory,spotify:album:17BRNcJygXPprUrdEA4zkD,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2016-11-07,39,212702
23642,Sweat,spotify:track:6Q9DqpDjSGvpdpE5NRZSBO,FINE COLLECTION 〜Begin Again〜,spotify:album:4b4Cx93VCDI9d8FwlxNeb1,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2017-10-25,15,215040
23644,Tomorrow,spotify:track:2Y75ADhx7XespDNxQALACc,Skool Luv Affair (Special Edition),spotify:album:74mP0wS6SgwNWipY1nKUB9,BTS,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,2014-05-14,53,261574
23647,Numb,spotify:track:5uMuUy11S5pgcCmhL6dZAx,"HELLO Chapter 2: Hello, Strange Place",spotify:album:0XRfuuq3Yv6NXtsdVynCjI,CIX,spotify:artist:1lHfzEkKmmvdVDDDLKkcsd,2019-11-19,28,205040
23649,Universe - Live,spotify:track:0QHC1nFAiOcbRqJsByOusR,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,spotify:album:1KlVN7ALuzPWNtVv9hOZPf,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2019-01-30,32,265479
23650,Dressing Room,spotify:track:1Shv2iyK5lI20HnUrFaDUy,After School The 6th Maxi Single 'First Love',spotify:album:6dIwlMT5nRODXU03vPs1lv,After School,spotify:artist:1loWI8jVk9btgJXHgqHXPD,2013-06-13,25,215882
23652,My Lover,spotify:track:2INAmEWj6Nhw2QeYagtr78,My Lover,spotify:album:5tvoCCz9v5TlyLPNFgMKP5,A.C.E,spotify:artist:25KT93FeotUTHC1dbLasxi,2020-03-29,35,195813
23653,RED-SUN (021),spotify:track:5aa3xveqpPw5HWdnwZ92G2,THE PARK IN THE NIGHT part three,spotify:album:00YQEfKRNuz3GNQLUSX3Ut,GWSN,spotify:artist:5fI4xffqGRGQvICSlJreMF,2019-07-23,44,189275
23654,記憶~君がくれた道標~,spotify:track:0yRLyyCCACZAFv7aaNs3qR,Gossip Girls,spotify:album:3Xmnl9mKu8ntzenUVWy27g,T-ARA,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,2014-05-14,3,264280
23658,Crazy (Remix),spotify:track:74faNnNLVJu0AvNevmLBX2,Opposite - Invisible Person,spotify:album:3Mzw0RUxo0cBN35JpzKwUl,Son Dam Bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,2012-03-05,3,197891
23659,Beautiful,spotify:track:6TjXW454SQX4980tR5k72z,Beautiful,spotify:album:0n8HVPI9lKqIsRVkPTupmD,PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,2017-05-18,12,223066
23660,Hands Up,spotify:track:5q20O5jDwFYtoRf3KFxNEM,HANDS UP,spotify:album:0dWl8Q37v8REls0lAi3sly,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2018-01-05,1,212611
23661,All Night,spotify:track:3CP8HQfhqNYsKzWRf5YVFL,Venus,spotify:album:0SBiT2zGtJ29bmdocqkg7j,ASTRO,spotify:artist:4pz4uzOMpJQyV8UTsDy4H8,2019-04-03,39,224413
23665,Take Good Care,spotify:track:3tjIKy4ES5V1NsZqs5DQHW,Bouquet,spotify:album:0XGf0WgzTullNiumQDsqF2,BOYFRIEND,spotify:artist:2Pw8E6zZoeuksVWtyZPnzd,2019-02-27,0,195206
23666,Humming,spotify:track:3JUuIvWbxknxK4zNrO3Ghm,2PM BEST in Korea 2 2012-2017,spotify:album:3livukXikw0CO1LMfe8hb9,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2019-09-13,8,210160
23667,Never End ~Ending~,spotify:track:5hzFksG9Z9KSBbnJvamdFh,Memories,spotify:album:7ayQ1RYsxMRIQryhkDHeWC,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2014-03-19,0,178066
23669,ONLY YOU,spotify:track:2MVhVUQT0tlgzEjDoa3pcc,NEW KIDS REPACKAGE : THE NEW KIDS,spotify:album:6RZYa7F18bu7mmeT8qxWqh,iKON,spotify:artist:5qRSs6mvI17zrkJpOHkCoM,2019-01-07,33,212157
23670,Beautiful (SUHO Solo) - Live,spotify:track:0fDFXwoHEk3CWseilRFNMg,EXOLOGY CHAPTER 1: THE LOST PLANET (Live),spotify:album:136KCj61s2rrtgqXlhw6kO,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2014-12-23,24,91053
23672,Lullaby - Spanish.Ver,spotify:track:1LH2jPx3VR7tTSvFwB5bD8,&ME Edition,spotify:album:0LvabrCTm7KthUKX7Ny8d0,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-12-03,30,217506
23674,Baby You Are,spotify:track:1j37dCqGQuvWNYg80RIiOu,OBSESSION - The 6th Album,spotify:album:7uNyF6MKaVHi5TJqIiNobm,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2019-11-27,53,178920
23676,Breath,spotify:track:0Tx1jrVbD1l5uBbeT6RrjC,Mastermind,spotify:album:4014zd1Z1Llg1p4XbfLuAk,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2020-02-20,9,211986
23677,Freaky Sound,spotify:track:0TH7OXF7cHIdhuvManTXcM,UNLIMITED,spotify:album:6yDbMju2u6oSFOcc7cOnSJ,B.A.P,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,2017-06-27,0,213586
23678,Hug Me,spotify:track:1RU6HeXx1pN7poHSKoKTvm,Lovelyz8,spotify:album:4WkapgTIqmLu5HUF75X6Y8,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2015-10-01,24,224868
23679,난,spotify:track:6N8AE8JVvVIQrEtiffQA3H,It's Raining,spotify:album:4uF6asbITApRDgnfRkJTAD,Rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,2004-10-08,7,199026
23680,Alone (Infinite H),spotify:track:4j5UCHPtGEGKjUrP1boJTg,Season 2,spotify:album:3L1VzNr0EvblM4IXKOBVf1,INFINITE,spotify:artist:1bkpTEmumLC3xc7HgMsttU,2014-05-21,18,210016
23684,춤을 춘다 (Midnight Blues),spotify:track:1sKpXv77roC3zU957aqYBK,MAMACITA - The 7th Album,spotify:album:53i190Z2uGOLljuS3DCvz2,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2014-08-29,36,261735
23685,혼자 Nobody knows,spotify:track:23Zzg7ITwSMamN9dOrl6Qk,&ME Edition,spotify:album:0LvabrCTm7KthUKX7Ny8d0,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-12-03,33,186748
23686,하얀사람,spotify:track:10UnClefg0VBF2UKVJ9gI9,SS501 (Single) 2집,spotify:album:5r0EVa4QA5EHKSzFQLwFeq,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2005-12-05,19,201706
23691,THANK U,spotify:track:3QmkUwNsk3IYwg41oRnmHx,TREASURE EP.FIN: All To Action,spotify:album:7ujG1ArbaBl46VfiHqCYRW,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,2019-10-08,25,201013
23697,BE A STAR,spotify:track:5FLZxODgTqwQMqkbOpJz9I,Kokoro,spotify:album:6Vum1qp7wNfwVHbPEpzXfm,SS501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2007,0,299900
23698,YOU.zip,spotify:track:0Ilik6WlihXPVICC7gVKrU,APRIL 7th Mini Album 'Da Capo',spotify:album:1WUBGDsypBmRLKR0mmTDIO,APRIL,spotify:artist:4cJ99wTjC60pXcfyISL9fa,2020-04-22,31,201413
23699,怎麼辦 (Oh My!) - Chinese Version,spotify:track:7GAtJlTluFlmpdZJNDnkNW,怎麼辦 (Oh My!) [Chinese Version],spotify:album:3fSR9ISVzu113S5YeNNOXc,SEVENTEEN,spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,2018-08-28,29,195004
23700,Clothes Become Ipda,spotify:track:2lzbSkt2NEigzHRnoNMuNN,Opposite - Invisible Person,spotify:album:3Mzw0RUxo0cBN35JpzKwUl,Son Dam Bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,2012-03-05,4,196099
23701,in the moonlight,spotify:track:4Bbang2ehfcz7bkzDbqWgA,Dress to kill,spotify:album:5ookYSH7nI3R8lFmDEn6Hc,After School,spotify:artist:1loWI8jVk9btgJXHgqHXPD,2014-03-19,6,218266
23702,Feel Good,spotify:track:1p2AbCdz5EXWkrDqm72ihl,1 and 1 - The 5th Album Repackage,spotify:album:1tLW1mwNWPgSze47VxSuxc,SHINee,spotify:artist:2hRQKC0gqlZGPrmUKbcchR,2016-11-15,27,219813
23703,Nun Nu Nan Na,spotify:track:7ladzyHoK60op9Zq7wy9UN,Nun Nu Nan Na,spotify:album:7p3NTiZoaZRzgPmwlGMHtM,cignature,spotify:artist:5x9WawpXGR82PWDFk9CKYQ,2020-02-04,48,208040
23705,Bang! - Korea Ver.,spotify:track:1qAxNx0sshCoDCx7RheC64,Bang!,spotify:album:17AJ5emrjWhrBrRKnOsdMV,After School,spotify:artist:1loWI8jVk9btgJXHgqHXPD,2011-08-17,4,198106
23706,Your Space,spotify:track:3KAociOA7XqodBojcFTfcX,MUSES DIARY,spotify:album:64SkemH7PxtFMrw2qSmdTx,9MUSES,spotify:artist:55tJwpPIz9BMrSLM45iEXX,2016-08-04,10,45136
23707,Let Out the Beast - Chinese Version,spotify:track:2HBCTW9skKiPTQFp6Unc8C,The 1st Album 'XOXO' (Repackage),spotify:album:4qduCvpyBL5hGYdBvCvcDA,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2013-08-05,30,205880
23710,Feeling Good,spotify:track:3msWiANGdPximTNbpX4xYg,Shoot Me : Youth Part 1,spotify:album:7cAFD2IBjYXaZr2bZdTTIf,DAY6,spotify:artist:5TnQc2N1iKlFjYD7CPGvFc,2018-06-26,44,205576
23712,Leave Him,spotify:track:5s1UhF9HZMfQ3voGJqq7f0,THEN & NOW,spotify:album:2ThFWopc8B6srkMuiLoCzM,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,2019-01-10,19,204199
23713,Stand by you,spotify:track:1FXMaHibQ7Nz8JV4babzfF,Stand by you,spotify:album:3rizLIFA2GTyYcPe9KYt5M,A.C.E,spotify:artist:25KT93FeotUTHC1dbLasxi,2020-06-24,47,261253
23714,Niji,spotify:track:3ZDl9GPkikmlLmchbhjRJe,Niji,spotify:album:64iInCalVwaRsAn2JyptJW,RAINZ,spotify:artist:46JpdBeitfoEleoCabDawH,2018-10-17,9,219529
23715,너마저,spotify:track:5ElWBgdrZ4MF7kzk2ZCUdI,RAIN 2,spotify:album:7gjMBUCENFdEPZwSlVW1gE,Rain,spotify:artist:5L4EafeXwZ0stGuPtGr5Tz,2003-10-11,18,223573
23717,Sunrise,spotify:track:2jRQ7WRx7usY0xlCj2DNPH,TREASURE EP.FIN: All To Action,spotify:album:4HGhzqQEY1X6WWZw6MhjlO,ATEEZ,spotify:artist:68KmkJeZGfwe1OUaivBa2L,2019-10-08,54,198706
23718,Coming Down,spotify:track:7Azdg1O0YA7ht6gd8Gx5Ry,Grown,spotify:album:1VMvtyvBhg8arGr1ReEZvT,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2013-05-22,2,224733
23720,Hearsay,spotify:track:3oEHnIFC9p2GtOCsshqdET,Draw G's First Breath,spotify:album:0aMMJ1oVDhO1gjGwdItfIV,G.NA,spotify:artist:3hzcooxMtbApMTvvn6XKVA,2010-07-14,3,209773
23724,Intro Intro,spotify:track:55BkHn1bxaV7KAxA79LJxs,U-Kiss Only One Album,spotify:album:7lsKoouqNG0L1VUWEeoGVY,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2010-02-03,0,19774
23725,Blowin’ Up,spotify:track:6L5DNhZEY4Zd2mGof2ZBIa,Brother Act.,spotify:album:3oXEVu3gwToJRkE2xAW44a,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2017-10-16,35,237182
23726,2 Tears Different (feat. Wonder Girls) - Whitelabel - Hardcore Remix,spotify:track:2DsrAN2iPeo8WcbbUQabKD,2 Tears Different (feat. Wonder Girls) [Whitelabel - Hardcore Remix],spotify:album:6E5ErmZlQMcfYKlFlbx6Jk,Power2All,spotify:artist:5tXsD3iQlw5AlKIMNTCGuh,2012-10-08,4,257962
23727,Let's go,spotify:track:0vakMAhlF7mRV2hREzpqJ0,Let's go,spotify:album:7cbcoKleBEehW3nnPDVpzM,BTOB,spotify:artist:2hcsKca6hCfFMwwdbFvenJ,2016-08-06,21,206906
23728,Your Song -Less Vocal-,spotify:track:0Gg9LlU36QWw6na5kdqemK,まなざし/MANAZASHI,spotify:album:3ZkpoecJcTM1jzPL8f7EyC,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2020-01-23,0,281240
23730,ゆれる,spotify:track:0FO1C4Mpfusdnix2gno5C9,胸キュン,spotify:album:02Kw8lnvvpZNgzKlbsusjK,AOA,spotify:artist:54gWVQFHf8IIqbjxAoOarN,2015-07-29,11,223706
23731,Morning,spotify:track:2FdCy1Qxz8z1JiVaTKyOy1,BLUE;S,spotify:album:59QELOU685J1AMB2paryAx,MAMAMOO,spotify:artist:0XATRDCYuuGhk0oE7C0o5G,2018-11-29,41,244605
23732,UGLY,spotify:track:6pAd5rc28d20hoXcGWyH50,UGLY,spotify:album:1ujCbUn03RRlntyLj1DDAx,2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2011-09-07,8,249960
23733,4EVER,spotify:track:6gpWeVFeYRm2SG0bDrw9no,THE BOYZ 3rd MINI ALBUM THE ONLY,spotify:album:5OToQxBgNBeAH5ziDBULgq,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2018-12-05,18,224193
23736,Sing For You,spotify:track:7htOPFqaCfI6j5ssnz2cla,"SING FOR YOU - Winter Special Album, 2015",spotify:album:1eGKfrv3zUriBWbPOFKKxq,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2015-12-10,58,235036
23739,White Forever,spotify:track:5OIqV3l44nJhuitWStEtVQ,White Forever,spotify:album:2s0wKXSb5xkemDYn8hUJvG,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2011-12-09,14,219886
23740,Red Light,spotify:track:4ML3iXqwb35FHG0SW1HVGc,Red Light - The 3rd Album,spotify:album:6T9SFwLGHVU75jRAjUJn3W,f(x),spotify:artist:3wRA5UYoo08BBKJnzyKkpF,2014-07-11,51,211900
23742,Practise,spotify:track:2QJvgmT6UJUS7GJBgjmzAf,Highlight,spotify:album:0n1qdcHDKYabc9KFyeCVm8,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2016-07-04,18,227306
23743,HAPPY,spotify:track:5UteR9bUlDg8I70brft1Vh,CRUSH,spotify:album:4OviNx5CqaeGhARVtHYtDL,2NE1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,2014-02-27,19,216750
23744,Can't Stop Feeling,spotify:track:5OjpZ4ImH4g4jq0wDC1Rgi,GENTLEMEN'S GAME,spotify:album:7xS24s2i64625HitnaUOB6,2PM,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,2016-09-15,7,197653
23745,Entrust,spotify:track:0XMH8cFY7eshGhMZiMdszP,First Invasion,spotify:album:1Cr8rBgBGvM4JqrvNw50oi,INFINITE,spotify:artist:1bkpTEmumLC3xc7HgMsttU,2010-06-09,20,195106
23747,Trauma,spotify:track:2BNprQ9HPP6h0NnY191knE,LOVE SHOT,spotify:album:2eVmKC7YaC0WmA0NRACVFD,EXO,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,2018-12-13,32,222010
23748,ON THE Floor,spotify:track:2yYwNVWM4g50PdKxuP7wSf,NEVERLAND,spotify:album:1EIeZza48XK3Gs3bXyBKJH,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2011-08-26,16,211670
23749,U&I - JPN ver.,spotify:track:5ndw29NAlsYrNhkRX3oFPw,U&I,spotify:album:0Vn4pv4zffZtyN08UI8VSh,AILEE,spotify:artist:3uGFTJ7JMllvhgGpumieHF,2014-03-19,10,198333
23751,Once upon a time,spotify:track:0Gz8wASwimDOTMwOgmb8Tu,Lovelyz 6th Mini Album [Once upon a time],spotify:album:5FH6bvjJY0GCZwMgNvarAR,Lovelyz,spotify:artist:3g34PW5oNmDBxMVUTzx2XK,2019-05-20,16,57047
23752,Sorry I'm Not Sorry,spotify:track:0SEy222w1gkxs6eJioH794,Fatal Love,spotify:album:3x2BuKhzRIRjU4jm1WxFo3,Monsta X,spotify:artist:4TnGh5PKbSjpYqpIdlW5nz,2020-11-02,61,207639
23755,Destiny (Intro.),spotify:track:76ynpTDFS0sy7OZQ7x0Kcz,1¹¹=1 (POWER OF DESTINY),spotify:album:3GlWXh9hTWYJF8TNolZZmq,Wanna One,spotify:artist:2CvaqAMMsX576VBehaJ0Wx,2018-11-19,33,71418
23756,B.I.B,spotify:track:24hj102R7cWmcBR2orOumw,ADRENALINE,spotify:album:5BWCxXaWomQBhKiqY16Nwj,Beast,spotify:artist:1Pr9gT0veB2tgcisQeIGoC,2014-05-28,10,259826
23758,Save You,spotify:track:5Oiha8EWfrX8Ii6c4dJMO3,GHOST OST,spotify:album:2YN7saT6Ibk0k0Q80GDqfM,MBLAQ,spotify:artist:14f1WN9TUDVBK4sHUStmLG,2012-07-17,5,160313
23759,The Night,spotify:track:7MO6P6LmQNkkFcBP4z9zpi,FTISLAND 10th Anniversary Album [OVER 10 YEARS],spotify:album:6ioh52pRau8PDCNUkXzUqG,FTISLAND,spotify:artist:6KhH771vq2X2Aom91nNzpZ,2017-06-07,23,203199
23763,Free to fly,spotify:track:13vRBTtcZCkUJXf2sz0DjM,Wolf & Sheep - The 2nd Album,spotify:album:2RWrsv0kIKreXvm7IrMeYN,H.O.T.,spotify:artist:5JrfgZAgqAMywJpLpJM0eS,1997-07-05,15,279493
23766,Can't Get You Out of My Mind,spotify:track:32StAgPhF8kIgt9Q06oslM,Dystopia : Lose Myself,spotify:album:4of0xOjMOoh1YXMMKp7VYR,DREAMCATCHER,spotify:artist:5V1qsQHdXNm4ZEZHWvFnqQ,2020-08-17,24,226440
23767,달콤씁쓸 (Bittersweet),spotify:track:6tEFRqLDDxFpPf3jshNAvP,SPY - The 6th Album Repackage,spotify:album:5qlpNPHBw11axwSZzVKM3C,SUPER JUNIOR,spotify:artist:6gzXCdfYfFe5XKhPKkYqxV,2012-08-05,25,207480
23771,I Wish A Miracle,spotify:track:1O4j14yYPzf0QUTPjD5xxj,SPOTLIGHT,spotify:album:5r45knNkvZ4B3LKPNWJia0,UP10TION,spotify:artist:2LjaeuGS0ubYXZfNihGp9y,2016-04-18,18,231178
23773,Valkyrie,spotify:track:7fqydCIznI1WRE3137ZfYQ,LIGHT US,spotify:album:5pZ8y2M9PaEfhzN6CTvcdb,ONEUS,spotify:artist:3CVYSpM7nfHFG5qCTW7Ht9,2019-01-31,35,207585
23776,I'll wait for you,spotify:track:59MJQqdzoOecgiqscjCUTM,Rainbow Syndrome Part 2,spotify:album:7HqG8UjZSxV5fGc0PnmOjU,Rainbow (레인보우),spotify:artist:4YGslrQCryoGohcrb4iVLe,2013-06-04,0,203128
23777,DRIP,spotify:track:1UThkKR8w3WnA6lWCRhOJn,New Start,spotify:album:79I7ijWthvkwe4xOW0zzQh,HINAPIA,spotify:artist:6bWaRj4L4PyJ4uv2wN47Ny,2019-11-03,49,200465
23781,Archangels of the Sephiroth,spotify:track:68o76CgHzUfgT19WXhh19d,Stellar in to the world,spotify:album:6DLtV5AbBRWGWmb37I7eyx,Stellar,spotify:artist:1rTwKjYcA7diHAD2c8ZozT,2017-06-27,29,186303
23782,Spring Snow,spotify:track:6hkCUskSTpBLlOdOnIUfGy,REVEAL,spotify:album:3V8mKe524xPdo9ICU6KriO,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2020-02-10,14,244719
23783,JEWEL SONG,spotify:track:0GaVCVBDWgSgPhkYn1e2ED,VALENTI,spotify:album:2btLO8L7RQ4r4gl6ADpaog,BoA,spotify:artist:4muJrGMndyYWqZtfk8OWy4,2003-01-29,38,326433
23785,Fine,spotify:track:6zgkaz9HstvJKVb84rXIcX,The 6th Mini Album 'Happily Ever After',spotify:album:39W3x2wSJNeKuTaXSV0XKS,NU'EST,spotify:artist:1iQfn1B8V25iQoolQakyAZ,2019-04-29,36,211600
23787,Interlude - This Dear Ocean,spotify:track:6MCXhWPj62FzYNRsIWPHOU,Two of Us,spotify:album:4i300l6oTgDfzpviOQ9jYs,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2016-10-05,2,39986
23788,Forbidden Love,spotify:track:2uYYDxeKs9PuZnsKc6EtWe,U-KISS JAPAN BEST COLLECTION 2011-2016,spotify:album:59tQrIx3Z00eKyWutzkpex,U-KISS,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,2016-12-21,28,212186
23789,Ah Yeah,spotify:track:68daw5D7jgDf55BJmaiQIf,AH YEAH,spotify:album:54r8xseUAz0c9ORidjAKmZ,EXID,spotify:artist:1xs6WFotNQSXweo0GXrS0O,2015-04-14,52,199642
23791,The Way U Are,spotify:track:75XXMx2DCbnRvZI6g4onth,TRI-ANGLE - 1st Album,spotify:album:1013imXHa490acqEZkQpeX,TVXQ!,spotify:artist:6nVMMEywS5Y4tsHPKx1nIo,2004-10-01,24,208133
23792,LOST,spotify:track:6tgdKNMju41bXQ7zOklrGS,잘못했어,spotify:album:099crDGIwr2zDPjOqcInOP,2AM,spotify:artist:5SnaL8SsjGMHQNyqpa8Zos,2010-03-16,6,218213
23795,Blow Your Mind,spotify:track:5ANILojN5AKunyhme4z5yv,I made,spotify:album:4g9CfdKaHkABMm5SzYHiPC,(G)I-DLE,spotify:artist:2AfmfGFbe0A0WsTYm0SDTx,2019-03-06,20,169035
23796,Good bye,spotify:track:3Sq1OtKOAJwClUKV39qitL,THE BOYZ 1ST ALBUM [REVEAL],spotify:album:1YhWJQ1bQ1sipxFfqMqTrk,THE BOYZ,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,2020-02-10,21,239120
23798,When It Rains In Night,spotify:track:0C2tTlEGYQnUAVgbtJ68MB,Thumbs Up!,spotify:album:6AjfY47ASqK3OjjaPxTqaH,PENTAGON,spotify:artist:1wKpMkucynaTfG8lyPprYV,2018-09-10,39,244990
23799,King,spotify:track:7bpqyyJqQNgoVrdmNhqvov,<Present : YOU> &ME Edition,spotify:album:2nuFvBWe2QQA9ZwPT0ITDk,GOT7,spotify:artist:6nfDaffa50mKtEOwR8g4df,2018-12-07,4,183443
23800,To the sky,spotify:track:4u6wGsibRp8r6uMba39fpX,BLACK DRESS,spotify:album:3I3c4rkP6v5LtjMrgbD6d0,CLC,spotify:artist:6QyO41KctzGc70mVaVnXQO,2018-02-22,27,185235
