song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
far away,spotify:track:2Nw3iky4qaM7ktjnuGFmdE,double date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,ftisland,spotify:artist:6KhH771vq2X2Aom91nNzpZ,10/26/09,6,229176,0.0239,0.561,0.789,0.0,6.0,0.075,-4.477,0.0,0.0478,155.997,4.0,0.522
love must have come,spotify:track:2N6oms836cElXGD0afKKzq,double date,spotify:album:2i5P0S9yPQHtWqaaz6ORhr,ftisland,spotify:artist:6KhH771vq2X2Aom91nNzpZ,10/26/09,6,204480,0.018000000000000002,0.5770000000000001,0.8220000000000001,0.0,7.0,0.151,-3.7260000000000004,1.0,0.0338,139.925,4.0,0.562
4u (for you),spotify:track:00mucDxvWZuuS9sGl32sqL,doradora,spotify:album:5uppLPLH6UkXptmSgZ4ZAz,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,4/25/12,6,202866,0.0211,0.679,0.86,0.0,0.0,0.204,-4.066,1.0,0.141,125.93299999999999,4.0,0.574
질투,spotify:track:3XX4hvJf65ddZothr8McyQ,memories & melodies,spotify:album:5VTB3nLLkSgljrwuwKmuve,fin.k.l,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,4/13/01,6,205306,0.0133,0.659,0.898,0.0042899999999999995,1.0,0.0824,-3.779,1.0,0.0439,129.95600000000002,4.0,0.588
you & i,spotify:track:6PzMPY3oSuZmCFyPuF8JjR,you & i,spotify:album:1YQhNJFQF2PcnZnsNHipIo,paran,spotify:artist:5ftRsrMP4ff6qANAuNfyUo,9/1/18,5,266850,0.565,0.365,0.465,0.0,1.0,0.155,-6.382999999999999,1.0,0.0374,179.50599999999997,3.0,0.24
only seventeen,spotify:track:7EaUBeHw38pm1QjA1GDgXz,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,225738,0.22699999999999998,0.733,0.972,1.74e-06,7.0,0.19399999999999998,-2.595,1.0,0.0866,141.986,4.0,0.9329999999999999
we'll meet again,spotify:track:1vtbWzpc8ewgiovF26rvDf,ost real school,spotify:album:7Jfbc034pRtmQe4h2ji88i,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/7/12,5,413368,0.6609999999999999,0.428,0.457,0.0,9.0,0.35,-8.054,1.0,0.0582,135.567,4.0,0.353
time of destiny,spotify:track:0NCRrql2PRRDmygHn5Ge8A,all my love (standard edition),spotify:album:21CNe92CgEJLneD5NTFeOG,ss501,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,2009,5,331266,0.409,0.7020000000000001,0.48100000000000004,0.0,7.0,0.321,-9.877,1.0,0.0407,130.006,4.0,0.5489999999999999
これくらいのサヨナラ,spotify:track:6gXgFJ9BOpIqkEjxidVzaX,welcome to secret time,spotify:album:1DjcnoYHhb14L5ROybRYpC,secret,spotify:artist:503DjcVO5Ku1NgLPhVuNg7,8/22/12,5,224880,0.618,0.594,0.5870000000000001,0.0,4.0,0.282,-4.766,1.0,0.0373,78.041,4.0,0.311
transform,spotify:track:6TOF2NVIYaqZyZfagDzcxS,special,spotify:album:3UrK9PYPdR8FBmTyKubidf,sechskies,spotify:artist:6uRyNreOHUvWPNGnKfIo27,10/3/98,5,215600,0.0284,0.833,0.946,0.000263,6.0,0.33,-3.321,1.0,0.0522,109.993,4.0,0.925
stop sign,spotify:track:7KwiNVFXQfe3Xiq7AoM93K,glory,spotify:album:30oTRLz6PUKEpZ2kdhfHSR,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,12/12/18,5,242026,0.1,0.779,0.76,0.0,2.0,0.0772,-6.1770000000000005,1.0,0.0655,99.994,4.0,0.337
love forever,spotify:track:4qXadM5HFBwORzbzV3j07Z,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,271713,0.00468,0.563,0.8,4.02e-06,7.0,0.0455,-3.3089999999999997,1.0,0.032,176.06099999999998,4.0,0.201
two of us,spotify:track:3ZZHvxUNyi9aop21XeAc3o,u-kiss japan best collection 2011-2016,spotify:album:59tQrIx3Z00eKyWutzkpex,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,12/21/16,5,317314,0.22399999999999998,0.253,0.41200000000000003,0.0,6.0,0.105,-8.421,1.0,0.0288,141.515,4.0,0.23600000000000002
소유할 수 없는 사랑,spotify:track:2g53pJyChlM3vwzW5dlVVh,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,202306,0.00116,0.633,0.878,2.3199999999999998e-05,6.0,0.295,-4.435,1.0,0.0325,130.332,4.0,0.473
후회없는 사랑,spotify:track:3EA2uU0efyv0UsM3xOPkWo,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,246557,0.00352,0.675,0.988,0.007259999999999999,7.0,0.33299999999999996,-2.5669999999999997,1.0,0.0534,136.634,4.0,0.7070000000000001
나 어릴 적 꿈 - techno remix version,spotify:track:6BZiIQr8octapSFTypxChE,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,227854,0.0243,0.7170000000000001,0.9470000000000001,0.0,4.0,0.95,-3.81,0.0,0.245,137.91,4.0,0.324
day by day,spotify:track:1JxVxYL2gQzlW3F5VNFkuo,브라보 마이 라이프 pt. 1 original television soundtrack,spotify:album:70DRn17c8iaImypz3qtDoO,ivy,spotify:artist:7wBrxhzcHVIis4VL3iR6hF,10/28/17,5,235685,0.6829999999999999,0.48700000000000004,0.507,0.0,11.0,0.126,-4.26,1.0,0.0319,129.767,4.0,0.184
나 어릴 적 꿈 - acid house remix version,spotify:track:1FC9s7xMkKKhXIIkptMWnV,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,228663,0.0207,0.723,0.94,0.0,4.0,0.9470000000000001,-4.043,0.0,0.209,137.85399999999998,4.0,0.33
train,spotify:track:3fyxR6PBvF0Go3NjX4KsSN,glory,spotify:album:30oTRLz6PUKEpZ2kdhfHSR,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,12/12/18,5,225786,0.00147,0.498,0.677,0.0,8.0,0.09300000000000001,-6.346,0.0,0.047,169.893,4.0,0.344
kiss me? alright!,spotify:track:6S7LCoIWOGB2w4ePQg809u,white,spotify:album:3R230pIzgmAoN9wP5M5DLi,fin.k.l,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,5/5/99,5,227600,0.0849,0.767,0.963,0.000185,2.0,0.297,-4.918,1.0,0.0473,115.779,4.0,0.7659999999999999
report to the dance floor,spotify:track:73OmNBlOtFXWhoDz1PWd7G,chapter 5 letter,spotify:album:79UR927jWowsz8ro7dtKzS,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,12/27/02,5,201026,0.012,0.872,0.807,0.0,1.0,0.0827,-6.486000000000001,1.0,0.0857,125.23200000000001,4.0,0.722
sexy baby,spotify:track:7saEjXB95XIkrpQyxkRM0C,stop girl,spotify:album:6V1ao19r10GxCnPgMEV6BX,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,9/20/12,5,187088,0.00979,0.643,0.836,0.0,11.0,0.162,-5.782,0.0,0.172,109.743,4.0,0.408
wake me up,spotify:track:0sK0mriyxFeMqOmxRAEDoJ,1 (通常盤),spotify:album:4swXT4qWo0Ru7oxBaezPHU,b1a4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,10/24/12,5,212333,0.0173,0.607,0.8,0.0,2.0,0.0688,-4.354,1.0,0.0461,129.95600000000002,4.0,0.5720000000000001
d.d.r,spotify:track:3YGIx4rsp5VaB2N1PAuKzD,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,246557,0.00179,0.84,0.983,0.0,0.0,0.295,-2.436,1.0,0.0501,136.998,4.0,0.883
who am i (`93 last festival),spotify:track:2gGO2XiheRSszhtUp6uznb,seotaiji and boys ii,spotify:album:05GyQtpqtxPV9ZwBtQbpeI,seo taiji and boys,spotify:artist:52Gsa9Zypqztm2DeNkQfCm,1993,5,185400,5.8899999999999995e-05,0.488,0.835,0.0458,1.0,0.8440000000000001,-9.671,0.0,0.0417,155.101,4.0,0.445
회상,spotify:track:6mn1EdYsn9hVkE7XcXhMLK,why,spotify:album:5DQfCogEbjywhZ3KIy17K2,baby vox,spotify:artist:7H5LMtjHqkyH4U8dpLR4lo,5/16/00,5,217132,0.26,0.684,0.789,0.0,1.0,0.0819,-7.397,0.0,0.0928,200.122,4.0,0.6659999999999999
loving you,spotify:track:7itCcTYkmI4MA782Bdk1Wb,보통날 an ordinary day,spotify:album:1mI5TmP9QFFdqql5rBi1As,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,12/9/04,5,229920,0.0123,0.6579999999999999,0.695,0.0,11.0,0.0562,-6.893,1.0,0.0544,89.979,4.0,0.386
the christmas song,spotify:track:0WvwE54ro4NgvIcVCl08e8,merry-chri,spotify:album:4oqQrLd2zP701hWtcGx0Vr,boa,spotify:artist:4muJrGMndyYWqZtfk8OWy4,12/1/04,5,310626,0.851,0.36,0.262,0.0502,1.0,0.0773,-11.402999999999999,1.0,0.0349,73.98100000000001,4.0,0.251
twice too many time,spotify:track:5VQvbYbhNzpQEIDBOtVeL3,opposite - invisible person,spotify:album:3Mzw0RUxo0cBN35JpzKwUl,son dam bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,3/5/12,5,179587,0.207,0.84,0.619,0.0,0.0,0.149,-5.702000000000001,1.0,0.0403,101.99700000000001,4.0,0.8290000000000001
easy love,spotify:track:10bpHUGMmM9jEoywM4P3ly,turbo - reboot : the best,spotify:album:1JPqPWosww3OEkcZznuuSt,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,11/24/15,5,231041,0.00868,0.762,0.9840000000000001,0.000113,4.0,0.336,-2.5669999999999997,0.0,0.0517,140.003,4.0,0.7929999999999999
see you again,spotify:track:6yHaRw6c6pTgmMoTAj5TLX,perfect love,spotify:album:5a9jEV89Z6yWa6zxam79of,turbo,spotify:artist:3aboSJaljyYlTRXt7pEH0G,10/16/98,5,213263,0.0112,0.6940000000000001,0.99,0.000127,0.0,0.983,-4.638999999999999,1.0,0.0488,137.972,4.0,0.963
tired of waiting,spotify:track:3HTrF3XJHEsnqeskH6JazM,2pm best ~2008-2011 in korea~,spotify:album:3Oo6CAtTsTzdYijLMGxj24,2pm,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,3/14/12,5,206986,0.0727,0.79,0.934,0.0,0.0,0.139,-2.844,1.0,0.0808,131.721,4.0,0.966
twice too many time,spotify:track:6UysFE8HMYxMItZ2JajnZh,type b,spotify:album:017upK3dMmJeQygGsuJyzC,son dam bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,3/24/09,5,177528,0.205,0.8390000000000001,0.625,0.0,0.0,0.0999,-5.357,1.0,0.0419,101.954,4.0,0.809
wonderful tonight,spotify:track:07ryduyzQcKNsLpzfWWTWh,let's fly/it b1a4,spotify:album:2hgsDTEcMBevvGqiDWdk59,b1a4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,1/25/12,5,213026,0.0621,0.7020000000000001,0.966,0.0,1.0,0.0896,-3.4610000000000003,1.0,0.11199999999999999,132.006,4.0,0.526
reality,spotify:track:16yqq8J6tuU3eM3jrH3AF5,ost real school,spotify:album:7Jfbc034pRtmQe4h2ji88i,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/7/12,5,171394,0.57,0.601,0.544,0.0,0.0,0.10400000000000001,-5.956,1.0,0.0274,135.911,4.0,0.5529999999999999
ready for u,spotify:track:6C95tVGsuSGuHHGOCFwv3C,glory,spotify:album:30oTRLz6PUKEpZ2kdhfHSR,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,12/12/18,5,226266,0.0701,0.517,0.5760000000000001,0.0,9.0,0.33899999999999997,-8.001,1.0,0.0273,89.98899999999999,4.0,0.19
the story only i know you will never know,spotify:track:1Z9OuM1vUmcmZGzJ1MdsUX,rainbow syndrome,spotify:album:1f9YKx0XNFyenEK0NDPaA1,rainbow,spotify:artist:7xDyxRXgFgOZhdtLtkYR1y,2/13/13,5,206493,0.311,0.62,0.89,0.0,8.0,0.152,-1.781,1.0,0.0444,127.99700000000001,4.0,0.662
진짜 사랑 노래,spotify:track:5kHeqP6Ett5Mp9zCFr6M54,진짜 사랑 노래,spotify:album:3hvx6XJ6sDmaH4sMqLySuL,realslow,spotify:artist:7luxe2wCwtDtkKSP8ZhPLn,1/28/16,5,211731,0.647,0.348,0.42,0.0,11.0,0.10300000000000001,-4.96,0.0,0.0377,59.763999999999996,3.0,0.3
"touch me, feel me, love me",spotify:track:0qT4E4ElJ37DknskJM3eK6,gonna gonna go,spotify:album:0Q2rqNKYjRtjF4bxHP5Bxn,rainbow,spotify:artist:7xDyxRXgFgOZhdtLtkYR1y,5/4/12,5,255876,0.24,0.496,0.835,0.0,9.0,0.077,-4.471,0.0,0.0497,80.014,4.0,0.243
tipping point,spotify:track:68sEM7sSfBKzEF6ZPwiNES,1 (通常盤),spotify:album:4swXT4qWo0Ru7oxBaezPHU,b1a4,spotify:artist:3sxWOFw4MSN54SIQ8np6iG,10/24/12,5,220706,0.0124,0.802,0.838,0.0,1.0,0.0662,-4.387,1.0,0.0653,130.009,4.0,0.7090000000000001
이 겨울에,spotify:track:6pLGDAVibMEhyPNad2xObI,naughty,spotify:album:74lFebsj0JwfiMNvRwz7He,diva,spotify:artist:0CI6MkDddUbiuI8T7V5ZcF,11/8/00,5,211359,0.418,0.8809999999999999,0.875,0.0,4.0,0.209,-5.225,0.0,0.0895,112.994,4.0,0.662
날 가지려면,spotify:track:2lEqUMrvLat6p4ciaRUgKi,my sweet and free day,spotify:album:1K99BRSBQfevxTzCAouG3A,ivy,spotify:artist:7wBrxhzcHVIis4VL3iR6hF,7/19/05,5,226559,0.0387,0.9440000000000001,0.609,2.69e-06,9.0,0.0634,-6.641,0.0,0.0691,109.79,4.0,0.825
알고 있었어,spotify:track:5LjA3cde27onWGQJleIb4g,deux,spotify:album:6mr1WsfRjymONtiNizBoeu,deux,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,4/23/93,5,269583,0.0605,0.772,0.335,1.03e-06,3.0,0.0439,-16.712,0.0,0.040999999999999995,133.864,4.0,0.485
one call away,spotify:track:5v5QPjRsLifW6Z3xBdLljh,u-kiss solo&unit album,spotify:album:4hXzerWbH8neY7UkYxfTMD,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/15/17,5,266960,0.0819,0.58,0.531,0.0,1.0,0.0883,-7.22,1.0,0.0269,106.01899999999999,4.0,0.18600000000000003
make good love,spotify:track:78PYBROXIV0TeM3aAJv9JH,se7en new mini album,spotify:album:769iSuDv4ZwnUZajcITZPI,se7en,spotify:artist:14yLuCwlBqteUdBqx9soJV,2/1/12,5,221253,0.0264,0.72,0.6609999999999999,0.0,7.0,0.105,-5.5760000000000005,0.0,0.0312,125.98700000000001,4.0,0.542
it′s alright (feat. g.soul),spotify:track:0gn6i2VkX9LpO53TOSQnlQ,하늘속으로 into the sky,spotify:album:0glLmn8ZsHxX4EEesSB0Di,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,10/28/05,5,236866,0.16399999999999998,0.9359999999999999,0.45899999999999996,0.0,0.0,0.0623,-4.1419999999999995,0.0,0.0885,98.01700000000001,4.0,0.715
thank you,spotify:track:02tRLX0wYLgWec5SyGtrdD,2pm best ~2008-2011 in korea~,spotify:album:3Oo6CAtTsTzdYijLMGxj24,2pm,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,3/14/12,5,237400,0.063,0.685,0.653,1.37e-06,0.0,0.128,-7.171,1.0,0.03,135.91,4.0,0.546
party all the time,spotify:track:6Ooco9toKPeKwOwmsYKnHm,collage,spotify:album:264sIDSz6jdZPdgibVzo6q,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/7/13,5,200829,0.0292,0.675,0.797,0.0,9.0,0.0577,-4.035,0.0,0.0803,128.002,4.0,0.633
this is love,spotify:track:3PKZ2OkBYlaMgjtuVAQide,grown grand edition,spotify:album:4ZP6UgbnSNAErV05IGykGX,2pm,spotify:artist:5iRPbkcPmqAFFwDUj6ywVS,6/25/13,5,181379,0.469,0.6559999999999999,0.45799999999999996,1.28e-06,0.0,0.158,-8.407,1.0,0.0301,88.537,4.0,0.58
나의 기도,spotify:track:6JQGP1dsOshZLhSMVQFjfO,white,spotify:album:3R230pIzgmAoN9wP5M5DLi,fin.k.l,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,5/5/99,5,287720,0.456,0.526,0.45899999999999996,1.13e-06,8.0,0.0895,-6.7,1.0,0.032,141.77700000000002,4.0,0.196
i`m right now,spotify:track:1AaBPWAfr24J7kM6LHHukz,white,spotify:album:3R230pIzgmAoN9wP5M5DLi,fin.k.l,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,5/5/99,5,236173,0.35,0.644,0.66,0.000162,7.0,0.0752,-6.836,1.0,0.038,96.021,4.0,0.653
too late version 2,spotify:track:1fBAbxVsktfVb1W7inr8th,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,coed school,spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,10/28/10,5,195357,0.0464,0.69,0.888,0.0,7.0,0.0986,-2.512,1.0,0.0916,135.0,4.0,0.33899999999999997
say,spotify:track:4ju1FyR1p9iEdwU0g2lWez,the 20th anniversary,spotify:album:7AKNe7vxI0Z6CCyy7zaZ26,sechskies,spotify:artist:6uRyNreOHUvWPNGnKfIo27,4/28/17,5,187872,0.34600000000000003,0.602,0.63,0.0,10.0,0.235,-4.603,1.0,0.0253,130.829,4.0,0.35100000000000003
punch,spotify:track:4HScI4RtPktnCK313L1qnj,warrior (type a),spotify:album:6AKdv8wlQzO5hYNaR1jjnG,b.a.p,spotify:artist:6kxCoNfY6U1eP0Yc88phvk,8/1/13,5,210133,0.0988,0.633,0.98,0.0,9.0,0.124,-0.48,1.0,0.0771,99.021,4.0,0.602
angel,spotify:track:7bcL4KqDLwl0f6PvOk6CyP,se7en the best,spotify:album:2Ac4w5Z4EXwtR6tse2P6uX,se7en,spotify:artist:14yLuCwlBqteUdBqx9soJV,9/5/12,5,226466,0.0705,0.6409999999999999,0.616,0.0,0.0,0.336,-7.507000000000001,1.0,0.0402,121.02,4.0,0.715
익숙한 낯선 사람,spotify:track:0mnqRuT8dnn1nnKXWmlZ1V,보통날 an ordinary day,spotify:album:1mI5TmP9QFFdqql5rBi1As,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,12/9/04,5,221040,0.126,0.526,0.9079999999999999,0.0,0.0,0.12,-5.276,1.0,0.262,193.858,3.0,0.878
the best,spotify:track:5Yv240didk6IQr1047VbO3,age of peace (original motion picture soundtrack),spotify:album:73PXsDhLv6RV01AyVN8Ymx,h.o.t.,spotify:artist:5JrfgZAgqAMywJpLpJM0eS,7/1/00,5,217866,0.0151,0.728,0.903,0.0020399999999999997,9.0,0.305,-6.8629999999999995,0.0,0.0996,120.045,4.0,0.249
회상,spotify:track:2F81UEtNvzGM5afwJhlAZx,baby v.o.x special album,spotify:album:501RC0O9MGg2BudvYd9xyh,baby vox,spotify:artist:7H5LMtjHqkyH4U8dpLR4lo,4/1/02,5,114314,0.0899,0.721,0.872,0.0,1.0,0.385,-3.569,1.0,0.064,100.37899999999999,4.0,0.89
마지막 선물,spotify:track:0liwSw42beYlWPWqnEq4xi,baby v.o.x special album,spotify:album:501RC0O9MGg2BudvYd9xyh,baby vox,spotify:artist:7H5LMtjHqkyH4U8dpLR4lo,4/1/02,5,236306,0.14400000000000002,0.599,0.843,0.000459,7.0,0.133,-5.351,0.0,0.0594,74.033,4.0,0.583
헤어지지 말자,spotify:track:44ZDUbc5n7JlBNV4VtrSpo,보통날 an ordinary day,spotify:album:1mI5TmP9QFFdqql5rBi1As,god,spotify:artist:1nTCpd63NkuGGpCIbo4Ywl,12/9/04,5,261160,0.14,0.894,0.685,1.53e-06,7.0,0.141,-4.852,1.0,0.0408,132.069,4.0,0.8420000000000001
rainbow,spotify:track:35uh9demmxxEYkA7jhbhGc,rainbow-selection,spotify:album:6pPIHfEUeIWD6beS8NBGLb,se7en,spotify:artist:14yLuCwlBqteUdBqx9soJV,7/7/16,5,269733,0.10300000000000001,0.544,0.9620000000000001,0.0,4.0,0.348,-2.91,1.0,0.0781,128.969,4.0,0.62
i'm going crazy,spotify:track:0GkXtcLnKfMCmI1weM4zeg,somebody else,spotify:album:3xgxP4FnhtV4MIQXq8EOIk,se7en,spotify:artist:14yLuCwlBqteUdBqx9soJV,1/18/12,5,221773,0.254,0.593,0.779,0.0,2.0,0.42100000000000004,-4.0760000000000005,1.0,0.0352,159.964,4.0,0.802
la la la,spotify:track:7HHatMJGdOOMmmgoBLIreo,korea best album 'present',spotify:album:4uDQ7RBmZ9zTZpe8TcR6md,cnblue,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2/5/14,5,219240,0.40399999999999997,0.601,0.905,0.0,9.0,0.10300000000000001,-3.988,1.0,0.0463,99.97399999999999,4.0,0.46299999999999997
서랍속의 동화,spotify:track:7xzfc3k81uzYZ3PZMkzZzH,white,spotify:album:3R230pIzgmAoN9wP5M5DLi,fin.k.l,spotify:artist:2aRLyjYp7WPr4EkjkI1gvS,5/5/99,5,255746,0.0391,0.7090000000000001,0.8320000000000001,8.88e-05,6.0,0.435,-3.9219999999999997,1.0,0.0271,110.001,4.0,0.674
passage,spotify:track:26dsxyMOFgAwnrK2BAYt73,u-kiss solo&unit album,spotify:album:4hXzerWbH8neY7UkYxfTMD,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/15/17,5,287386,0.0157,0.536,0.63,0.0,0.0,0.2,-6.922000000000001,1.0,0.0338,82.949,4.0,0.38299999999999995
lux,spotify:track:44FNO3qZW5EqzeUZkBZ3yP,why,spotify:album:5DQfCogEbjywhZ3KIy17K2,baby vox,spotify:artist:7H5LMtjHqkyH4U8dpLR4lo,5/16/00,5,248218,0.508,0.708,0.6459999999999999,0.0,10.0,0.08199999999999999,-7.362,1.0,0.0574,174.074,4.0,0.642
rise up (2016),spotify:track:3iieosQHR9jg27ZP67CiFj,2016 re-album,spotify:album:3RLZMnWVAtvQPy0G4FvRGs,sechskies,spotify:artist:6uRyNreOHUvWPNGnKfIo27,12/1/16,5,210319,0.000743,0.639,0.991,2.48e-06,0.0,0.371,-2.926,1.0,0.0651,114.99,4.0,0.675
remember me - remix,spotify:track:2pZ7FbJIIoFFSCgK9NUMGI,com` back,spotify:album:3XWtqLXDZycu7Q0BGofhiq,sechskies,spotify:artist:6uRyNreOHUvWPNGnKfIo27,9/9/99,5,254200,0.0345,0.743,0.85,1.32e-06,11.0,0.036000000000000004,-4.994,0.0,0.0525,134.029,4.0,0.9229999999999999
no sympathy,spotify:track:00oK4Q0OE7jaRSMi1LHyxh,son dam bi mini album vol. 2,spotify:album:03g00ngaa5I53sAoQiLrQL,son dam bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,9/18/08,5,229877,0.0135,0.677,0.6459999999999999,0.000136,2.0,0.0939,-5.871,1.0,0.0369,94.984,4.0,0.6890000000000001
play,spotify:track:1nwahezvnxShRNMV6FsVUP,son dam bi mini album vol. 2,spotify:album:03g00ngaa5I53sAoQiLrQL,son dam bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,9/18/08,5,208431,0.00506,0.7390000000000001,0.865,1.8100000000000003e-05,0.0,0.11199999999999999,-5.07,1.0,0.0324,133.997,4.0,0.968
sugar free - phatsound remix,spotify:track:6qdw2RW8boeBaV7YOvByTJ,sugar free edm club edition,spotify:album:2vyd340VD4NJ8YEIZ02wSK,t-ara,spotify:artist:1R52cwGf75yTf7I3Q0Irf8,12/29/14,5,298324,0.00733,0.6890000000000001,0.7759999999999999,0.00021400000000000002,4.0,0.114,-3.5069999999999997,0.0,0.129,127.958,4.0,0.48700000000000004
no sympathy,spotify:track:3fcU0aQGSz0s9w5HGMSYUK,type b,spotify:album:017upK3dMmJeQygGsuJyzC,son dam bi,spotify:artist:3cCbcs6r1Lma7MfEjyfCGU,3/24/09,5,238576,0.0415,0.648,0.871,4.94e-05,2.0,0.408,-6.327000000000001,1.0,0.0393,94.98299999999999,4.0,0.588
the guy like me,spotify:track:612FqMmVBMaNhk1ntX63Eg,korea best album 'present',spotify:album:4uDQ7RBmZ9zTZpe8TcR6md,cnblue,spotify:artist:6dCz3spfpIvqqqsIoP6wXi,2/5/14,5,211080,0.126,0.716,0.731,0.0,7.0,0.12,-4.7139999999999995,1.0,0.0386,122.947,4.0,0.846
turn up,spotify:track:7BWsEf6xoBvEo0NuX8CzYv,united shadows,spotify:album:5jUiHM1xplR8pJM9rflBQQ,ftisland,spotify:artist:6KhH771vq2X2Aom91nNzpZ,4/12/17,5,204760,0.11199999999999999,0.578,0.9520000000000001,0.0,11.0,0.348,-3.161,0.0,0.198,129.988,4.0,0.619
nightmare,spotify:track:3W1cg9aoMWNnYL4h0uwypv,u-kiss japan best collection 2011-2016,spotify:album:59tQrIx3Z00eKyWutzkpex,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,12/21/16,5,235957,0.00993,0.657,0.9259999999999999,0.0,7.0,0.1,-4.909,0.0,0.0547,134.988,4.0,0.59
stay together,spotify:track:36MAYkHPhx6GnbmAK86gvq,2ne1,spotify:album:0wjkC4gjuS12DV08YeGsHv,2ne1,spotify:artist:1l0mKo96Jh9HVYONcRl3Yp,3/16/11,5,226773,0.033,0.777,0.6829999999999999,8.05e-06,4.0,0.125,-6.682,0.0,0.0443,125.08200000000001,4.0,0.682
"our own memories, pt. 1 (`93 last festival)",spotify:track:32TV6T8zJFjVl1rb1qpxo1,seotaiji and boys ii,spotify:album:05GyQtpqtxPV9ZwBtQbpeI,seo taiji and boys,spotify:artist:52Gsa9Zypqztm2DeNkQfCm,1993,5,281480,0.138,0.628,0.9490000000000001,0.00018600000000000002,4.0,0.551,-7.2170000000000005,0.0,0.076,105.229,4.0,0.33899999999999997
사랑하니까,spotify:track:7LRcRsmPqXMLZRWDoS2igM,collage,spotify:album:264sIDSz6jdZPdgibVzo6q,u-kiss,spotify:artist:2GB76Lm833jVI5kLvKEB7Z,3/7/13,5,235990,0.00298,0.621,0.8690000000000001,0.0,7.0,0.0821,-4.407,1.0,0.0395,125.01100000000001,4.0,0.395
sunny days,spotify:track:2tqdPOPKWS5wNEvk2m3DEv,サマー☆ジック / sunshine miracle / sunny days,spotify:album:2Ls0jPGOKOJKmi2RAXI73J,kara,spotify:artist:7aZ221EQfonNG2lO9Hh192,4/29/15,5,238466,0.0682,0.722,0.902,0.10800000000000001,7.0,0.0531,-2.34,1.0,0.027999999999999997,109.99600000000001,4.0,0.5479999999999999
