,song_name,song_uri,album,album_uri,artist,artist_uri,release_date,popularity,duration_ms
4687,Green Apple,spotify:track:1gZ8zYi0hLZN5NWWmWAcTe,Melting,spotify:album:2Elw226s9o2S7z3YrVWbA9,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,11,195587
1183,Superstar,spotify:track:4VpjaZ0AEbt0k61PXzIlLG,Solar International,spotify:album:42BVvYE1FLO8mQH0ZJn4de,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-08-19,11,194586
34,Only One,spotify:track:0Nq0RlwahjmpUBNzn8SBsc,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,11,233209
3981,WORLD TOUR - Feat. MINO of WINNER,spotify:track:36YxRxue6JzwYQZtzizji1,Seoulite,spotify:album:3mfFzq5crAZZn1UAdjBZD8,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-01-24,11,277013
3019,겨울시선,spotify:track:0NkjRieo5GGsFdOwZ4z9wl,Dark Angel,spotify:album:7kJuyUX2RDCkQG3aYSt2LD,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-02-09,10,206133
5131,Anystar (feat. 이준기),spotify:track:3gJzPKXV5c7DdyahbxPmnl,Anystar,spotify:album:7bPBNZpe9N6h5sK6P5zXru,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-12-26,10,228153
3729,Gangnam Style (강남스타일) - Diplo Remix (Edited Version),spotify:track:7CxI2VZx0w7DN35MVWx54u,Gangnam Style (강남스타일) [Remix],spotify:album:0rzOUaiZQ9VM15kXtUFnuP,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2013-01-01,10,205320
4694,Ga in (歌人),spotify:track:0uw8Q0bvspYF8LNTXDwVta,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2010-10-08,10,193123
3588,Wouldn't Ask You,spotify:track:5qTHNHP6GaXIiTnXnUZUof,MONOCHROME,spotify:album:7F16WGgGYtpXj5dSJZwNV0,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2013-05-21,10,145168
4918,내 세상,spotify:track:1s00ylTPijmJAAWCtXz3yM,대물 Pt. 3 Original Television Soundtrack,spotify:album:6cBUK5AI8KxyAgqgKvCmkZ,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2010-10-18,10,197276
3961,Better Together,spotify:track:2deVFehFT1sShrWvzH9goB,MONOCHROME,spotify:album:7F16WGgGYtpXj5dSJZwNV0,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2013-05-21,10,230270
903,계집녀,spotify:track:0JSAFUo3JoaYMberfABydr,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,10,210285
4710,Solar [Intro],spotify:track:0MB3rxsnXZ6DV95LelFlOu,Solar International,spotify:album:42BVvYE1FLO8mQH0ZJn4de,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2010-08-19,10,57026
812,Bounced Checks of Love,spotify:track:0jkAkcXRMkZhZiOcqesTiI,MONOCHROME,spotify:album:7F16WGgGYtpXj5dSJZwNV0,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2013-05-21,10,149470
3282,Dear Boy,spotify:track:1T7sdvwyKTB15GwjzG1ik9,Dark Angel,spotify:album:7kJuyUX2RDCkQG3aYSt2LD,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-02-09,10,205960
1207,Love forever,spotify:track:4b4YKo4mD8sZxLw0IH7gsx,PERFECT LOVE,spotify:album:5a9jEV89Z6yWa6zxam79of,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1998-10-16,10,268956
4042,Don’t Cry - Acoustic Version,spotify:track:6ewsWB6Pp2GiIqTUxKAt8x,"I Need Romance 3 (Original Television Soundtrack), Pt. 1",spotify:album:2k1EeSlXpE9NxWbFIBw5sg,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2014-01-14,10,262360
6353,노예,spotify:track:65giir7Cl8YYz6R9nMG2mR,Dark Angel,spotify:album:7kJuyUX2RDCkQG3aYSt2LD,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-02-09,10,173213
419,숨바꼭질,spotify:track:3f8Ik7MGUjTrON2Od7DWdU,AGAIN 다시,spotify:album:1SZ5jbvSbrYO8PJyx3mP3e,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-12-21,10,221120
1114,2세의 처,spotify:track:2whgkrGzo2X6ECijyBGwSV,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,10,227004
4221,기도,spotify:track:2BFPfMpSVrUjZ1NcbKJq2s,PERFECT LOVE,spotify:album:5a9jEV89Z6yWa6zxam79of,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1998-10-16,10,269479
4904,나를 돌아봐,spotify:track:2kFcckwlO1OWeuLg0zeCBF,BEST,spotify:album:66EE6zOL3jyWfbmL3qcCTQ,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1996-08-21,9,261799
304,불륜,spotify:track:1MzjaQ2qZQp8L5qA8sob4z,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,9,208613
5055,Upskail Phenomenon,spotify:track:7h908RqYzsmL3qlMNkwvCi,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,9,208718
3503,지워버려,spotify:track:6c3dFPTNnv8P2RM8DDrvTG,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,9,249051
6413,Expectation,spotify:track:7oeb6tcdP8lESJYYtM821U,Love in Memory OST Part.2,spotify:album:4lIIY9VAXXIVexOy0dcaZc,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2013-03-26,9,239072
1915,바람의 철학,spotify:track:1EBRAoffVwmNwJliFBQkfb,NEW SENSATION,spotify:album:42TDA9jm3vXiUbc2FIWrVD,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1996-01-01,9,212924
693,IT'S OVER,spotify:track:4uXigwSyFJnl7jNmrVGKKk,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,9,234906
3294,Do it!,spotify:track:1UU1xoSO7iwoHRqLclWXbK,A'wesome,spotify:album:4trsLth1kHrkcf7V9rTeIB,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2016-08-01,9,199127
5552,초상화,spotify:track:1vfs8MjEh75BXhf3yenpfk,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,9,265000
2597,Crazy love,spotify:track:6x5ttTqNYFAJ6IcuBorBiv,PERFECT LOVE,spotify:album:5a9jEV89Z6yWa6zxam79of,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1998-10-16,9,202396
5077,Always,spotify:track:5gJb6axAh3s0s2cGZaxABv,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,9,269101
5434,Morden Times,spotify:track:3rGUqTHVLd6chu5pEKk6g4,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,9,207229
13,YOU DO _OUTRO,spotify:track:7BB3vubFA93s3lOr6Pid61,COUP D'ETAT [+ ONE OF A KIND & HEARTBREAKER],spotify:album:1mVPbaMZGsPh5gzhvO6BBX,G-DRAGON,spotify:artist:30b9WulBM8sFuBo17nNq9c,2013-11-27,9,160026
4423,나 어릴적 꿈,spotify:track:0ZRkbsCM7ApBvtmUor0wQi,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,9,269714
15,"1, 2, 3, 4",spotify:track:2SfUyVfBg3XIsRxZSP41f7,1.2.3.4,spotify:album:38q5fFOBE33FKoJUOZfC0Z,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-06-27,9,214273
4612,죄와 벌,spotify:track:7lpCUu6EfhgKaGtn1F72SS,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,9,254708
6305,떠나버려 Remix Version,spotify:track:0Io8Rs2ryCQNm710A12dzl,BEST,spotify:album:66EE6zOL3jyWfbmL3qcCTQ,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1996-08-21,9,236956
2552,Prologue,spotify:track:2puDknxAvUDojhIhsUdhx4,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,9,108946
2540,BREATHE,spotify:track:6r5d8zNQdteNqL1i0iFitB,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,9,288400
410,Knife,spotify:track:72Vk2ex5EBFiPCDFVoxUGA,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,9,220670
1201,훔쳐보기,spotify:track:71sbQUmDvv3iKiH5uvJa6O,Dark Angel,spotify:album:7kJuyUX2RDCkQG3aYSt2LD,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2006-02-09,9,266066
2115,Nitchell (Baby-G Mix),spotify:track:3ci9J3tIcP2JIoU1oiFSDF,step 2/4,spotify:album:4Czpg37iEuyMA1Q5ZzCw4p,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2010-10-08,9,130272
1291,A Bitter Day,spotify:track:5baWix7cutASMoB3X8cQGb,A Bitter Day,spotify:album:4D3EdYF7fJuSHoKlIbkTlp,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2011-06-30,9,227392
1333,추억 만들기,spotify:track:2P1QHYno4ZP9TUhGEFvLCR,BORN AGAIN,spotify:album:5t40BdoTOPrSnUcWDoGA6o,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,9,217704
1418,흐린 기억 속의 그대,spotify:track:5NzS0caIgiBBtKDZNtgYLr,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,9,253480
1461,Ghost,spotify:track:2lKsKGNjNymGvv7x3JEAJQ,Stylish…,spotify:album:2uTwUONoLUhlpM6r324B2b,Lee Hyori,spotify:artist:4FjoOJAndC0s9ZJUo6VGc5,2003-08-13,9,317555
6257,Catch me if you can,spotify:track:03tlawAkorkMk6SdxcqfgU,Talk about S.,spotify:album:0gVRGN17vkeY9z4mXiPr8i,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2012-10-05,9,212662
5861,우리 (feat. 케이윌 & 제시),spotify:track:6GV4ydjjNcjpf4SPMC8u1L,AGAIN 다시,spotify:album:1SZ5jbvSbrYO8PJyx3mP3e,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-12-21,9,205513
3825,Outro,spotify:track:3JBG6GCLfLY1ZsRo3PGX5G,Psy From The Psycho World,spotify:album:1MHlOpXB48S9GqnDqnEb69,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-10-10,9,134884
5232,겨울 나그네,spotify:track:2oMLvnxQh9Je85xwmtB7Fx,BORN AGAIN,spotify:album:5t40BdoTOPrSnUcWDoGA6o,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,8,242991
5487,내사랑 내곁에,spotify:track:4jcKEwlTtzDKWYjPH3CFNH,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,8,258548
3222,Memories,spotify:track:7x23wbYTriFblFHq2uKmfi,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,8,257424
2964,Go! Go! Go!,spotify:track:6ACoKotJesTIeCig1gloLg,Deuxism,spotify:album:0CvEjvFyLEP7tR4f2cjvGs,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1993-12-30,8,245786
2224,벌써 이렇게,spotify:track:7Je8NGb8z7UcC0Ql0TcGxG,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,8,200826
838,Goodbye yesterday,spotify:track:2nFG2XhEEmZhGYFKcrvOt7,MILLENNIUM DANCE MEGAMIX,spotify:album:3jvN2pj94p2IJBQIoyDFF7,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1999-07-15,8,217652
2557,잘 지내 (feat. 박정현),spotify:track:7AsauverIjGgiVSUIpxjBp,AGAIN 다시,spotify:album:1SZ5jbvSbrYO8PJyx3mP3e,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-12-21,8,251770
1169,White Fairy tale,spotify:track:2x6mDX6KI0jfpp7WKloGSH,Love in Memory OST Part.2,spotify:album:4lIIY9VAXXIVexOy0dcaZc,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2013-03-26,8,234768
1452,떠나 가는 너,spotify:track:6glg9noHwOPEkkJYWTxudq,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,8,204814
4161,Good-Bye Yesterday,spotify:track:0NdgM47kk8jiSBHf2x1JjB,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,8,252212
774,우리들의 천국,spotify:track:07f8ccIg7ggZkOu7vduwVY,NEW SENSATION,spotify:album:42TDA9jm3vXiUbc2FIWrVD,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1996-01-01,8,204251
5587,White Love,spotify:track:2q5VTZX8h1dSyjQ9sr9E2D,Dance Pt.y With Turbo,spotify:album:7Dp9kTBQWZYwaFRSm3eeE9,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-11-29,8,202135
4500,잿빛 하루,spotify:track:6r3XFgYT74SYR60BEKn3EN,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,8,247837
6206,Love is... - Remix version,spotify:track:03nT9WtQqsqdJ1segFlCDS,MILLENNIUM DANCE MEGAMIX,spotify:album:3jvN2pj94p2IJBQIoyDFF7,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1999-07-15,8,116819
3259,PARTY -FOLLOW ME-,spotify:track:7ld4BkKcWXi6JA9tz9WyJ2,Following,spotify:album:1hhBGM0PoGPS7S6peesA1U,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2017-08-29,8,188610
3364,White Wedding,spotify:track:0wz4y7qegcBBhjiu7Z00LP,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,8,219663
1934,A Tempo,spotify:track:1HG1ElzlCfSImIaxLSQpXz,A Tempo,spotify:album:3MV0vuv6jf1OprEbLokCKV,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2014-03-21,8,223154
4018,Word beyong My Reach,spotify:track:4TICrEygkcTM4JHtgOROHI,Love in Memory OST Part.2,spotify:album:4lIIY9VAXXIVexOy0dcaZc,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2013-03-26,7,198984
2898,상처,spotify:track:60YbA8KlQadd84PKI3FVIr,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,7,242143
3937,굴레를 벗어나 Mo's Funk Version,spotify:track:724k0DlMeLShjna72sQxeV,BEST,spotify:album:66EE6zOL3jyWfbmL3qcCTQ,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1996-08-21,7,205144
5980,Honeymoon,spotify:track:6tSUnTFNZDhXSb1FPKMvlI,PERFECT LOVE,spotify:album:5a9jEV89Z6yWa6zxam79of,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1998-10-16,7,225697
4348,왜 몰라,spotify:track:7Cn6H56446OqnACl4FO0fY,EMAIL MY HEART,spotify:album:4YcAwIMuCQBW3v99VKQmGf,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2000-01-26,7,221375
5249,너에게만,spotify:track:6yAODFS9nLiTQvjVFZi99g,Force Deux,spotify:album:6JZhak1BlpbCEQG4SelHoU,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1995-04-13,7,281312
25,Ooh Ooh (Inst.),spotify:track:0HrA48QdPLJmSvbEqOTWGY,Ooh Ooh,spotify:album:4AFxO6gMtKC8O1ksxjFncV,Eric Nam,spotify:artist:2FLqlgckDKdmpBrvLAT5BM,2014-04-08,7,195273
4273,RINGA LINGA (Shockbit Remix),spotify:track:6H7VSKaFubMd4sfisXwYQr,RINGA LINGA (Shockbit Remix),spotify:album:1FGkGm47uEd2L26Ff3ILmK,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2013-12-20,7,255672
6538,오해,spotify:track:5WYjFItn7bK2JnFvvxw2KO,PERFECT LOVE,spotify:album:5a9jEV89Z6yWa6zxam79of,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1998-10-16,7,221204
5618,Wolf,spotify:track:4y52bWrYv58Gq2aFp4a0L6,A'wesome,spotify:album:4trsLth1kHrkcf7V9rTeIB,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2016-08-01,7,234140
735,In To The Rhythm,spotify:track:6HNi4EuaXtRxxeyLkC8wz4,TAEMIN,spotify:album:5j6TLzwhvonobhfDJ8ueot,TAEMIN,spotify:artist:13rF01aOogvnkuQXOlgTW8,2018-11-05,7,196433
1868,On The Suway,spotify:track:00IZk8ZW5RmTUc53kKexfG,PLAY,spotify:album:5fi9kiooI3TH8rqlQHHhJb,AKMU,spotify:artist:6OwKE9Ez6ALxpTaKcT5ayv,2017-11-15,7,221869
5073,Twist King,spotify:track:34oCyKVIg4XwPo5viFjzcL,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,7,228702
80,X,spotify:track:3uCzfBFBNh6WTzUMCk2wwG,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,7,266541
871,Morning glory,spotify:track:5SHfaCdetpcDaB4fpJ4rJg,A'wesome,spotify:album:4trsLth1kHrkcf7V9rTeIB,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2016-08-01,7,211071
639,Life,spotify:track:3sVgAmDrCBil68Kt4fPKRo,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,7,197626
3736,I Believe,spotify:track:5TUIwPldQDdPWfGSatEv6l,"The spring Day Of My Life, Pt. 4 (Original Television Soundtrack)",spotify:album:1Wbvg7nbsi9Z19peRZpVIV,Gain,spotify:artist:4R60A85t9mTZzCqJlVswuo,2014-10-08,7,207016
6550,금지된 장난,spotify:track:1ZUSGH0HAXmER1ZjTB59Hk,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,7,224405
5124,약한남자 mo'rhythm Version,spotify:track:6ZLZxUp1JVy7Ja4J7CYlHW,Rhythm Light Beat Black,spotify:album:5aKKItPi66lBVJiT64IttI,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1994-09-09,7,228414
1243,Last Christmas - Pop Dance Version,spotify:track:6Wg0fbVnh9aMct7VpzdHlD,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,6,242456
1984,RINGA LINGA,spotify:track:0jtY8WftEzs2bYUblBkyhi,RINGA LINGA,spotify:album:3sxURahAvu0DIafXyNUDGZ,TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV,2013-12-11,6,227114
470,노스트라다무스,spotify:track:2v2QTWFByD2NGyPwC9pry6,NEW SENSATION,spotify:album:42TDA9jm3vXiUbc2FIWrVD,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1996-01-01,6,228597
1837,FOOL FOR LOVE,spotify:track:5acw1icSjaujBXIAsS438B,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,6,245800
5930,어느 째즈바 2015,spotify:track:3LNbQVcdl3RUw7suiGAnH0,AGAIN 다시,spotify:album:1SZ5jbvSbrYO8PJyx3mP3e,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-12-21,6,243570
5795,Mono Drama,spotify:track:0ozBG8SChA8Zcs2FrHv2yO,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,6,203441
2441,애인이 생겼어요,spotify:track:3WtLszyobkDtzBDCpkFC3h,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,6,220748
1687,"가요 톱 10 (feat. 이하늘, 지누 & 이상민)",spotify:track:717Li9E1KwudEikmLP1Oht,AGAIN 다시,spotify:album:1SZ5jbvSbrYO8PJyx3mP3e,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-12-21,6,243050
1486,California,spotify:track:0FOTmA8eXxOX1e21gLWfag,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,6,263929
655,ROSE,spotify:track:4pW6hAa0DCACFlWsjZb5dP,First Love,spotify:album:0HifrYuTfeJZAHo9j71pRA,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-04-11,6,222287
6240,BECAUSE,spotify:track:7HyNRGnBLapsDmIJOrcd6N,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,6,258360
5488,검은 고양이,spotify:track:0AqBhRej0vIHXNRiyPTJ5S,Dance Pt.y With Turbo,spotify:album:7Dp9kTBQWZYwaFRSm3eeE9,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-11-29,6,189466
1008,Very Hot,spotify:track:1IQy5gHOfuuRs9apTgAtYJ,Melting,spotify:album:2Elw226s9o2S7z3YrVWbA9,HyunA,spotify:artist:3UwlejyX2b458azZ7eCnHb,2012-10-21,6,221001
4422,Happy birthday to you,spotify:track:6nZIKXcSXsJ3WzpAHO3Pwc,BORN AGAIN,spotify:album:5t40BdoTOPrSnUcWDoGA6o,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,6,87849
2965,골목길,spotify:track:25egwyReCfs8h4PmUoEg4H,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,6,203306
3163,Skit-첩보 1,spotify:track:2mmRgLMD5TyP7bQkWjWp6e,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,6,53626
6464,바람의 철학,spotify:track:7Gt7TvniBTEgGpqp6t61CR,Turbo - Reboot : The Best,spotify:album:1JPqPWosww3OEkcZznuuSt,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2015-11-24,6,212807
3410,Cyber Lover,spotify:track:6vpwyT14AAeXlGT8anM65w,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,6,224417
6548,서른 즈음에,spotify:track:03NNnM67QGirKiK7XDIx7d,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,6,299946
5241,ONE-SIDED LOVE,spotify:track:6swcamGtn4pnx5PqMPD4RK,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,6,234293
6334,어느 째즈바,spotify:track:5PI1n27K4sffBHuwEzYNTL,터보 HISTORY,spotify:album:7cCpncteqNEdgRJpV9FLOa,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,2001-06-19,6,282540
2989,검은 고양이 네로 - X-mas Remix,spotify:track:64FLD7lRKXo1ST05OcBNrD,280KM SPEED,spotify:album:3v28A8eeQlCOnsGZlwsfVI,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1995-01-01,6,191517
2647,DREAM,spotify:track:38lDmeP6g8CzfYy3RsXMPf,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,6,290453
3870,TURN IT UP,spotify:track:6zlpsaVFUHAFutfYkd5bLr,LEE HI JAPAN DEBUT ALBUM,spotify:album:6hYSa9oKq0RJ9GXx11vWZi,LeeHi,spotify:artist:7cVZApDoQZpS447nHTsNqu,2018-03-21,6,107240
76,도시인,spotify:track:7KejIluBaqE2am34YXowde,No. 18,spotify:album:0y1oIfGo1T3NoHuC7lY8Rg,PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,2005-07-23,6,276640
3853,사랑하는 이에게,spotify:track:75tyTiv1dMvjybefW6Ce6R,Force Deux,spotify:album:6JZhak1BlpbCEQG4SelHoU,DEUX,spotify:artist:64RfnYDHtR3ZaLdtxAjPDA,1995-04-13,5,255495
3269,후회 없는 사랑 - Acid house Remix Version,spotify:track:4Dce63SwL9Ph3EiSgw7lCX,BORN AGAIN,spotify:album:5t40BdoTOPrSnUcWDoGA6o,TURBO,spotify:artist:3aboSJaljyYlTRXt7pEH0G,1997-01-01,5,250279
