Artist_uri,Artist,ArtistType,ArtistGender,ArtistGen,ArtistDebut,song_name,song_uri,album,album_uri,release_date,popularity,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,duration_mmss
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,삐리뽐 빼리뽐 remix version 1,spotify:track:6DbKwCIbcwpOYxxNeGhnHX,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,2010-10-28T04:00:00Z,10,190.107,0.0794,0.729,0.937,0,6,0.281,-2.698,0,0.0359,136.983,4,0.532,03:10
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late pt.1,spotify:track:57Bb8u6pqVaigyn0Pv313u,too late,spotify:album:3T6fYjBi0XPX9tEssaQkYc,2010-09-30T04:00:00Z,8,195.357,0.0368,0.693,0.897,0,7,0.0508,-2.598,1,0.0721,135.039,4,0.313,03:15
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late pt.2,spotify:track:48K5CsvIHunxw0WOE3pUGM,too late,spotify:album:3T6fYjBi0XPX9tEssaQkYc,2010-09-30T04:00:00Z,7,195.357,0.0466,0.69,0.887,0,7,0.1,-2.512,1,0.0931,135.005,4,0.348,03:15
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,내 심장을 뛰게 하는 말,spotify:track:4u2jPaUZTwc8e4pIX5c4yx,삐리뽐 빼리뽐,spotify:album:5ccsr9HyfRqChSQPzLxZhT,2010-10-19T04:00:00Z,7,236.853,0.709,0.373,0.593,0,7,0.124,-3.749,1,0.0312,143.552,4,0.275,03:56
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late version 2,spotify:track:1fBAbxVsktfVb1W7inr8th,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,2010-10-28T04:00:00Z,5,195.357,0.0464,0.69,0.888,0,7,0.0986,-2.512,1,0.0916,135,4,0.339,03:15
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,삐리뽐 빼리뽐 remix version 2,spotify:track:6M0XTeSMkavQ94A6Nn8FQA,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,2010-10-28T04:00:00Z,5,190.368,0.0603,0.662,0.976,0,6,0.362,-1.836,0,0.0765,136.944,4,0.442,03:10
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late remix version 1,spotify:track:1p9sqxnMq0e4lx8UnHGn3c,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,2010-10-28T04:00:00Z,4,184.438,0.00202,0.705,0.913,0.00029,7,0.36,-3.006,1,0.0868,134.996,4,0.414,03:04
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,삐리뽐 빼리뽐 remix version 1,spotify:track:2OS7oAdDRsIrAS9b0KCirs,삐리뽐 빼리뽐,spotify:album:5ccsr9HyfRqChSQPzLxZhT,2010-10-19T04:00:00Z,3,191.72,0.0861,0.725,0.938,0,6,0.278,-2.633,0,0.035,136.951,4,0.502,03:11
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late remix version 2,spotify:track:2jhyVKwxvkCAa1SzcrqKpL,something that is cheerful and fresh,spotify:album:0wQoNen8oW1ouwrsJwwwph,2010-10-28T04:00:00Z,3,200.817,0.0379,0.764,0.836,0,2,0.325,-2.414,1,0.174,135.087,4,0.375,03:20
spotify:artist:6ZsTqFoNYY6cyRcKnvOu3A,Coed School,group,coed,2,2010,too late remix version,spotify:track:3fJZkHCOvga3FJ8c4y0QoF,too late,spotify:album:3T6fYjBi0XPX9tEssaQkYc,2010-09-30T04:00:00Z,2,184.438,0.00219,0.705,0.913,3e-04,7,0.36,-3.006,1,0.0874,134.996,4,0.417,03:04
spotify:artist:6bWaRj4L4PyJ4uv2wN47Ny,HINAPIA,group,female,4,2019,drip,spotify:track:1UThkKR8w3WnA6lWCRhOJn,new start,spotify:album:79I7ijWthvkwe4xOW0zzQh,2019-11-03T04:00:00Z,49,200.465,0.177,0.658,0.87,0,2,0.36,-2.373,1,0.0626,89.994,4,0.422,03:20
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,crazy,spotify:track:7ehFSpcDs3PBExiLPwXQP9,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,61,192.4,0.00589,0.54,0.929,4.01e-06,7,0.424,-2.646,1,0.278,176.023,4,0.624,03:12
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,hate,spotify:track:3Hd6zm1J4bVeu4VXwaDQL3,act. 7,spotify:album:2QGDdrZDuxK7VBmcJZxi1B,2016-02-01T05:00:00Z,56,216.333,0.0474,0.686,0.902,1.02e-06,6,0.201,-3.78,0,0.163,149.96,4,0.615,03:36
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,hot issue,spotify:track:1QqaaKVZxu9ExhYjKGgI4N,hot issue,spotify:album:1k8eHb3VP5FhHFVtap8T62,2009-06-15T04:00:00Z,48,208.773,0.00136,0.854,0.833,0.0703,1,0.0466,-2.787,1,0.043,128.008,4,0.364,03:28
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,whatcha doin' today,spotify:track:4zPF7ERedaIZGDIxnE1KVH,4minute world,spotify:album:3uI4TkXyzJKZEWeKXbB9PG,2014-03-17T04:00:00Z,47,206.027,0.185,0.817,0.95,0,11,0.337,-1.991,0,0.0458,133.041,4,0.97,03:26
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,what's your name?,spotify:track:13xfTHyEclnBd7XAS1P5Er,name is 4minute,spotify:album:5KgCib0zfgBuKVuIFr3jhU,2013-04-25T04:00:00Z,46,186.801,0.188,0.741,0.888,0,11,0.0596,-2.97,0,0.0732,115.042,4,0.902,03:06
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,volume up,spotify:track:2RKgRT8O8K3DXfsGfnbNWx,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,46,230.008,0.014,0.641,0.877,0.000131,3,0.0792,-2.726,0,0.0337,130.045,4,0.454,03:50
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,huh,spotify:track:0qYMhsxFi4fBHRDorVMBPq,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,42,229,0.0497,0.84,0.856,0,1,0.11,-3.631,1,0.0595,121.931,4,0.693,03:49
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,heart to heart,spotify:track:2Vs5y1cLMIbZHUy3E3dhS9,heart to heart,spotify:album:5EshYYiAPgdUAA1gsYA2UH,2011-03-29T04:00:00Z,41,231.549,0.403,0.722,0.72,0,6,0.0578,-3.531,1,0.0404,129.961,4,0.548,03:51
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,canvas,spotify:track:3VUBqPGPutlseQJWMXqMH6,act. 7,spotify:album:2QGDdrZDuxK7VBmcJZxi1B,2016-02-01T05:00:00Z,37,216.96,0.00561,0.731,0.708,3.85e-06,11,0.12,-6.064,0,0.0557,95.016,4,0.105,03:36
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,is it poppin'?,spotify:track:6Yp2NcLYo4JbwQs4EQ2pO7,is it poppin'?,spotify:album:1nu4yFtuXNSumMMUdOTq3y,2013-06-28T04:00:00Z,37,190.197,0.407,0.779,0.906,1.74e-06,11,0.081,-4.074,1,0.0441,124.953,4,0.907,03:10
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,muzik,spotify:track:3USd2gij7WZcf0qEbyYk5J,for muzik,spotify:album:59XZVFE5IeuKPzChIYxk4D,2009-08-28T04:00:00Z,35,225.373,0.0743,0.78,0.904,0,11,0.285,0.049,0,0.0599,126.042,4,0.922,03:45
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,cold rain,spotify:track:1AaR6ryv49GKpkRYAoseYt,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,33,218.52,0.482,0.574,0.767,0,11,0.338,-4.233,1,0.0748,172.039,4,0.541,03:38
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,heart to heart,spotify:track:2hbmUkbk3VVXTCIG7UeBR6,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,32,216.633,0.12,0.751,0.913,0,6,0.348,-3.627,1,0.063,128.074,4,0.643,03:36
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,cut it out,spotify:track:0S4YQCG06LV2aCQjtj5qTL,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,31,204.48,0.0258,0.646,0.937,0,6,0.0838,-4.084,1,0.138,146.013,4,0.637,03:24
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,no love,spotify:track:4ZF1fdv0Or9gIYcKjN1hS9,act. 7,spotify:album:2QGDdrZDuxK7VBmcJZxi1B,2016-02-01T05:00:00Z,29,195.826,0.565,0.733,0.589,0,0,0.103,-6.77,1,0.0424,95.029,4,0.37,03:15
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,blind,spotify:track:0Nd3wZnSYASOD4ykHHNbP5,act. 7,spotify:album:2QGDdrZDuxK7VBmcJZxi1B,2016-02-01T05:00:00Z,28,240.413,0.0572,0.549,0.834,0.000194,2,0.347,-4.528,0,0.0574,119.925,4,0.223,04:00
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,tickle tickle tickle,spotify:track:0f2pjFqf60AcsTEq0V6ZMA,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,27,185.88,0.0028,0.88,0.538,0.000243,11,0.046,-5.332,0,0.0721,119.022,4,0.64,03:05
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,what a girl wants,spotify:track:6WfprOSG8b4LtJ3QLadWMH,for muzik,spotify:album:59XZVFE5IeuKPzChIYxk4D,2009-08-28T04:00:00Z,27,205.08,0.0564,0.834,0.81,0,7,0.0794,-3.035,1,0.0449,106.029,4,0.521,03:25
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,show me,spotify:track:7aioxSXENYSbJfNh50Secd,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,26,189.72,0.0776,0.764,0.877,0,2,0.172,-2.184,1,0.0568,109.988,4,0.757,03:09
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,ready go,spotify:track:2rDxYdAeoOdMPJvEFGqBfZ,ready go,spotify:album:4Jo48MMNKDCEDZB7K3nA8c,2011-12-07T05:00:00Z,26,213.68,0.00274,0.646,0.966,0,8,0.0599,-3.172,1,0.128,133.995,4,0.506,03:33
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,mirror mirror,spotify:track:3S8s4t16RutXDQJMxTjX4g,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,26,213.054,0.533,0.718,0.767,0,4,0.229,-3.119,1,0.0464,139.952,4,0.932,03:33
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,huh,spotify:track:6DFypMdi8w1tyrBemklQmy,i my me mine,spotify:album:2B0ufB9aHrMv0KAFuNNisH,2010-07-28T04:00:00Z,26,227.387,0.0703,0.851,0.86,0,1,0.113,-3.729,1,0.0679,121.931,4,0.637,03:47
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,gain weight,spotify:track:0NPLDl9guNgIYvYFEQoO4u,gain weight,spotify:album:2OnjJ83PCZ40BTg6Zmnuvw,2014-01-20T05:00:00Z,26,195.117,0.19,0.888,0.668,0,9,0.0884,-5.074,1,0.0447,104.968,4,0.841,03:15
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,hot issue,spotify:track:5paXozBSDZcfFwEeKbEnok,diamond,spotify:album:2ca5eWMA25DL3HH4vGQcvO,2010-12-15T05:00:00Z,24,208.773,0.00136,0.853,0.833,0.0703,1,0.0466,-2.787,1,0.043,128.006,4,0.363,03:28
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,i'm ok,spotify:track:5SgG8xDG6bsNmp8An02rxJ,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,23,206.968,0.581,0.58,0.8,0,1,0.187,-2.984,0,0.0596,185.906,4,0.623,03:26
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,christmas song,spotify:track:0k0FrlcGxU31Ibwi3ZKcne,christmas song,spotify:album:3DcpH5fWFpFwKflPrI5LRX,2013-12-03T05:00:00Z,22,254.162,0.342,0.644,0.705,0,6,0.684,-3.916,1,0.042,129.986,4,0.514,04:14
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,wait a minute,spotify:track:3LZyTiGKOx1hp9KjpDFJcB,4minute world,spotify:album:3uI4TkXyzJKZEWeKXbB9PG,2014-03-17T04:00:00Z,22,190.72,0.085,0.659,0.68,0.000935,5,0.243,-3.838,1,0.0384,161.96,4,0.426,03:10
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,icatch,spotify:track:4uvkFr8QHq5NJOQJ54XTL2,crazy,spotify:album:7rxIGZnWtFAmEP0LAGMF3E,2015-02-09T05:00:00Z,22,219.48,0.288,0.814,0.925,0,1,0.331,-2.275,1,0.0824,120.03,4,0.708,03:39
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,first,spotify:track:45Sh8KXE3TcsHxQ7CDvLrw,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,22,212,0.0306,0.708,0.94,0,11,0.279,-2.95,0,0.0846,129.992,4,0.627,03:32
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,you know,spotify:track:00I5OwBO92C1IAWv3lET5n,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,21,233.822,0.673,0.544,0.64,0,6,0.133,-4.788,1,0.0443,192.275,4,0.341,03:53
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,who`s next?,spotify:track:6no2iLFhJpuO0tMEb1G6BU,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,21,116.826,0.0438,0.723,0.918,0,4,0.109,-4.882,0,0.256,171.963,4,0.54,01:56
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,for muzik,spotify:track:2xLv4cfHWCN7Pha4XoZUYg,for muzik,spotify:album:59XZVFE5IeuKPzChIYxk4D,2009-08-28T04:00:00Z,20,84.88,0.0428,0.688,0.926,0,0,0.404,-2.657,1,0.0415,149.921,4,0.446,01:24
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,black cat,spotify:track:77LCw4zZWVainGUXJ2xdFD,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,20,195.84,0.0142,0.713,0.895,3.16e-06,6,0.333,-3.822,1,0.0668,101.973,4,0.589,03:15
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,what's my name?,spotify:track:2mH9KZHBtZNcVY6RmvUnHN,name is 4minute,spotify:album:5KgCib0zfgBuKVuIFr3jhU,2013-04-25T04:00:00Z,20,79.464,0.000487,0.538,0.879,0,0,0.766,-4.452,0,0.0657,165.917,4,0.662,01:19
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,bababa,spotify:track:1HYEMN981zgDKFk2A3voWr,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,20,206.32,0.119,0.615,0.906,0,7,0.298,-2.444,1,0.0411,154.153,4,0.623,03:26
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,say my name,spotify:track:1NHu14XwbfGeHSbXZilWEE,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,20,196.989,0.00149,0.717,0.852,1.94e-05,10,0.224,-3.578,0,0.0306,105.03,4,0.563,03:16
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,sweet suga honey!,spotify:track:3h9AuP19Oop0JV7UNhzgK3,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,20,231.549,0.403,0.722,0.72,0,6,0.0578,-3.531,1,0.0404,129.961,4,0.548,03:51
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,love tension,spotify:track:1p2JTMtAxbKh5KaxYLNQpU,love tension,spotify:album:7qc9AfU2qJJHUxt7oweOxL,2020-03-31T04:00:00Z,20,226.176,0.0321,0.675,0.937,0,7,0.0912,-1.75,1,0.156,129.981,4,0.295,03:46
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,whatever,spotify:track:1B7lPH4Syxg7hDeG81Paen,name is 4minute,spotify:album:5KgCib0zfgBuKVuIFr3jhU,2013-04-25T04:00:00Z,19,178.677,0.00189,0.454,0.646,0,1,0.123,-4.212,0,0.188,167.03,4,0.223,02:58
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,get on the floor,spotify:track:2OCX5X9AAM5rj0N3OQuCDh,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,19,105.822,0.0522,0.82,0.896,1.76e-05,6,0.546,-4.441,0,0.112,110.01,4,0.754,01:45
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,dream racer,spotify:track:3PsZodetrBDQ9o56KyG4gN,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,19,211.435,0.0273,0.681,0.94,0,11,0.197,-2.799,1,0.127,127.008,4,0.788,03:31
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,why,spotify:track:09RJVYWkPCHgZQb1j76sRV,why,spotify:album:5Sm5V8ybIelCv1WFliqE6X,2020-03-31T04:00:00Z,18,189.164,0.0176,0.775,0.939,0,1,0.0663,-3.065,0,0.0538,129.914,4,0.897,03:09
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,"come in - ga yoon, hyun a",spotify:track:5MPGqWRaIYQuNCX16frdYG,4minute world,spotify:album:3uI4TkXyzJKZEWeKXbB9PG,2014-03-17T04:00:00Z,18,214.073,0.459,0.751,0.706,0,8,0.132,-5.055,1,0.147,89.969,4,0.687,03:34
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,4minutes left,spotify:track:09TokCTKLySeO464oUepUG,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,18,77.609,0.0054,0.735,0.64,0.246,7,0.0889,-7.205,1,0.0297,99.995,4,0.203,01:17
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,thank you :),spotify:track:3QtFPs4BqUVoAlVjfnlFqi,4minute world,spotify:album:3uI4TkXyzJKZEWeKXbB9PG,2014-03-17T04:00:00Z,17,234.292,0.61,0.867,0.539,0,0,0.122,-5.962,0,0.0304,113.043,4,0.799,03:54
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,hide & seek,spotify:track:4f8rIIHzhdJ40LVFTq5Pt9,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,17,207.4,0.0518,0.737,0.902,0,0,0.124,-3.229,1,0.0368,131.972,4,0.788,03:27
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,gimme that,spotify:track:5F2OHjfkRs5koJSzsu74op,name is 4minute,spotify:album:5KgCib0zfgBuKVuIFr3jhU,2013-04-25T04:00:00Z,17,203.232,0.00718,0.715,0.798,0,6,0.0579,-4.282,0,0.104,89.987,4,0.653,03:23
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,domino,spotify:track:66Gz8rrVi82LLau0kDHcZz,name is 4minute,spotify:album:5KgCib0zfgBuKVuIFr3jhU,2013-04-25T04:00:00Z,17,207.777,0.00405,0.624,0.914,6.11e-05,4,0.39,-3.49,0,0.0618,163.001,4,0.903,03:27
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,december,spotify:track:1ookfcAwCdsJJw0cgOzLCg,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,16,237.546,0.0243,0.632,0.877,0,11,0.328,-4.012,0,0.0312,117.063,4,0.544,03:57
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,highlight,spotify:track:0pyPsdQ0bT1nAGxP1oPyTg,first / dreams come true,spotify:album:78Sp2xjpcB40HRThPu6mLq,2010-10-27T04:00:00Z,16,208.44,0.00471,0.737,0.907,1.44e-06,5,0.243,-3.284,0,0.0931,132.953,4,0.713,03:28
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,femme fatale,spotify:track:0TkkrhYrDg8XZpgRcUn7ih,volume up,spotify:album:392dpAiWwgaZBrc7iexjtT,2012-04-09T04:00:00Z,15,209.005,0.019,0.803,0.94,0.000539,1,0.326,-2.498,0,0.0638,117.018,4,0.829,03:29
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,won't give it to you,spotify:track:3OdFAeXSKtkVdSCCpR9viG,for muzik,spotify:album:59XZVFE5IeuKPzChIYxk4D,2009-08-28T04:00:00Z,15,197.093,0.0802,0.741,0.691,0,6,0.0822,-3.353,1,0.0611,149.986,4,0.584,03:17
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,already gone,spotify:track:4IXZVn8jLNaZfZAXQJqw5n,diamond,spotify:album:1Q3gr1hcLVJBVnyeqrRHhc,2010-12-15T05:00:00Z,15,213.573,0.0304,0.781,0.864,0,6,0.111,-3.647,1,0.0554,132.934,4,0.903,03:33
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,sweet suga honey!,spotify:track:2HqcOOPEZq2gO20PbK9co1,heart to heart,spotify:album:5EshYYiAPgdUAA1gsYA2UH,2011-03-29T04:00:00Z,15,206.602,0.0468,0.827,0.852,6.39e-06,5,0.404,-6.122,1,0.0395,100.006,4,0.791,03:26
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,"i'll teach you - ji hyun, ji yoon, so hyun",spotify:track:6N3s9UEGwVLnumQaXSUyMU,4minute world,spotify:album:3uI4TkXyzJKZEWeKXbB9PG,2014-03-17T04:00:00Z,15,188.186,0.0613,0.819,0.923,0,2,0.0436,-4.684,1,0.106,120.047,4,0.731,03:08
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,already gone,spotify:track:07DHar3q8PYc9ETvMMcfFD,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,14,236.225,0.0541,0.706,0.843,0,5,0.072,-3.89,0,0.0422,132.007,4,0.757,03:56
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,freestyle,spotify:track:0NEIgE4Rde0isOOpd8LZG8,freestyle,spotify:album:7ifIoZOqgHTXsY6bxh7y0u,2011-08-03T04:00:00Z,14,200.533,0.0193,0.771,0.882,0,0,0.35,-2.491,1,0.0403,127.018,4,0.751,03:20
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,you know,spotify:track:1YU5ikMWA3fX8bPe71wUyZ,heart to heart,spotify:album:5EshYYiAPgdUAA1gsYA2UH,2011-03-29T04:00:00Z,13,236.225,0.0541,0.706,0.843,0,5,0.072,-3.89,0,0.0422,132.007,4,0.757,03:56
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,pretending not to know,spotify:track:28vU4deALynNu0m7nhwuKp,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,13,206.602,0.0468,0.827,0.852,6.39e-06,5,0.404,-6.122,1,0.0395,100.006,4,0.791,03:26
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,funny,spotify:track:6Wiup1ZjfS260uDZp4E12e,for muzik,spotify:album:59XZVFE5IeuKPzChIYxk4D,2009-08-28T04:00:00Z,13,210.826,0.118,0.816,0.806,0,1,0.0979,-2.361,1,0.169,134.971,4,0.105,03:30
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,first,spotify:track:1cQlpjjltP4ujNYQYAv4CQ,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,13,212.95,0.0268,0.782,0.861,0,6,0.118,-3.803,1,0.06,132.941,4,0.888,03:32
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,first,spotify:track:0N8zrv74Qna1i0LvYXvakG,first / dreams come true,spotify:album:78Sp2xjpcB40HRThPu6mLq,2010-10-27T04:00:00Z,12,211.466,0.0351,0.702,0.937,0,11,0.293,-2.987,0,0.0733,130.021,4,0.622,03:31
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,badly,spotify:track:4HM950lJw1Z1WH0eJz9dao,4minutes left,spotify:album:0LPzDuhLCIn7aDsZA8Td8j,2011-04-05T04:00:00Z,12,207.595,0.0547,0.749,0.84,0,0,0.212,-5.112,1,0.0319,131.986,4,0.794,03:27
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,welcome to the school,spotify:track:0nn1mBVLIz1rCQHVLFnTjY,school ost part 1,spotify:album:3Yods7fVQ2rKdzStEIJgQo,2012-12-17T05:00:00Z,11,223.88,0.00227,0.629,0.95,0.000446,0,0.14,-2.588,1,0.0618,125.002,4,0.739,03:43
spotify:artist:6cdC1cwqh3eJAXaxXJt2jv,4Minute,group,female,2,2009,pretending not to know,spotify:track:2CFfAQGLn2waV88yTNI1zf,heart to heart,spotify:album:5EshYYiAPgdUAA1gsYA2UH,2011-03-29T04:00:00Z,11,233.822,0.673,0.544,0.64,0,6,0.133,-4.788,1,0.0443,192.275,4,0.341,03:53
